fund_id,product_code,class_id,team_class_code,row_kind,year_rank,period,return_pct,source_page,quality_status
FUND000021,KR5127420039,CLASS000266,S-P,class_return,1,,4.73,36,NORMAL
FUND000021,KR5127420039,CLASS000266,S-P,class_return,2,,7.32,36,NORMAL
FUND000021,KR5127420039,CLASS000266,S-P,class_return,3,,-5.59,36,NORMAL
FUND000021,KR5127420039,CLASS000266,S-P,class_return,4,,-0.92,36,NORMAL
FUND000021,KR5127420039,CLASS000266,S-P,class_return,5,,2.33,36,NORMAL
FUND000021,KR5127420039,,,benchmark,1,,4.73,36,NORMAL
FUND000021,KR5127420039,,,benchmark,2,,6.1,36,NORMAL
FUND000021,KR5127420039,,,benchmark,3,,-3.58,36,NORMAL
FUND000021,KR5127420039,,,benchmark,4,,-0.58,36,NORMAL
FUND000021,KR5127420039,,,benchmark,5,,2.52,36,NORMAL
FUND000022,KR5127420045,CLASS000273,A,class_return,1,,3.35,38,NORMAL
FUND000022,KR5127420045,CLASS000273,A,class_return,2,,4.07,38,NORMAL
FUND000022,KR5127420045,CLASS000273,A,class_return,3,,3.24,38,NORMAL
FUND000022,KR5127420045,CLASS000273,A,class_return,4,,0.52,38,NORMAL
FUND000022,KR5127420045,CLASS000273,A,class_return,5,,0.58,38,NORMAL
FUND000022,KR5127420045,CLASS000286,A-E,class_return,1,,3.37,38,NORMAL
FUND000022,KR5127420045,CLASS000286,A-E,class_return,2,,4.08,38,NORMAL
FUND000022,KR5127420045,CLASS000286,A-E,class_return,3,,3.25,38,NORMAL
FUND000022,KR5127420045,CLASS000286,A-E,class_return,4,,0.53,38,NORMAL
FUND000022,KR5127420045,CLASS000286,A-E,class_return,5,,0.6,38,NORMAL
FUND000022,KR5127420045,CLASS000274,C,class_return,1,,3.22,38,NORMAL
FUND000022,KR5127420045,CLASS000274,C,class_return,2,,3.93,38,NORMAL
FUND000022,KR5127420045,CLASS000274,C,class_return,3,,3.1,38,NORMAL
FUND000022,KR5127420045,CLASS000274,C,class_return,4,,0.39,38,NORMAL
FUND000022,KR5127420045,CLASS000274,C,class_return,5,,0.45,38,NORMAL
FUND000022,KR5127420045,CLASS000277,C-퇴직연금,class_return,1,,3.24,38,NORMAL
FUND000022,KR5127420045,CLASS000277,C-퇴직연금,class_return,2,,3.96,38,NORMAL
FUND000022,KR5127420045,CLASS000277,C-퇴직연금,class_return,3,,3.13,38,NORMAL
FUND000022,KR5127420045,CLASS000277,C-퇴직연금,class_return,4,,0.41,38,NORMAL
FUND000022,KR5127420045,CLASS000277,C-퇴직연금,class_return,5,,0.48,38,NORMAL
FUND000022,KR5127420045,CLASS000285,C-퇴직e,class_return,1,,3.31,38,NORMAL
FUND000022,KR5127420045,CLASS000285,C-퇴직e,class_return,2,,4.03,38,NORMAL
FUND000022,KR5127420045,CLASS000285,C-퇴직e,class_return,3,,3.2,38,NORMAL
FUND000022,KR5127420045,CLASS000285,C-퇴직e,class_return,4,,0.48,38,NORMAL
FUND000022,KR5127420045,CLASS000285,C-퇴직e,class_return,5,,0.54,38,NORMAL
FUND000022,KR5127420045,CLASS000275,C-E,class_return,1,,3.3,38,NORMAL
FUND000022,KR5127420045,CLASS000275,C-E,class_return,2,,4.02,38,NORMAL
FUND000022,KR5127420045,CLASS000275,C-E,class_return,3,,3.18,38,NORMAL
FUND000022,KR5127420045,CLASS000275,C-E,class_return,4,,0.47,38,NORMAL
FUND000022,KR5127420045,CLASS000275,C-E,class_return,5,,0.53,38,NORMAL
FUND000022,KR5127420045,CLASS000276,C-F,class_return,1,,3.37,38,NORMAL
FUND000022,KR5127420045,CLASS000276,C-F,class_return,2,,4.09,38,NORMAL
FUND000022,KR5127420045,CLASS000276,C-F,class_return,3,,3.26,38,NORMAL
FUND000022,KR5127420045,CLASS000276,C-F,class_return,4,,0.54,38,NORMAL
FUND000022,KR5127420045,CLASS000276,C-F,class_return,5,,0.6,38,NORMAL
FUND000022,KR5127420045,CLASS000279,C-P,class_return,1,,3.23,38,NORMAL
FUND000022,KR5127420045,CLASS000279,C-P,class_return,2,,3.95,38,NORMAL
FUND000022,KR5127420045,CLASS000279,C-P,class_return,3,,3.12,38,NORMAL
FUND000022,KR5127420045,CLASS000279,C-P,class_return,4,,0.4,38,NORMAL
FUND000022,KR5127420045,CLASS000279,C-P,class_return,5,,0.47,38,NORMAL
FUND000022,KR5127420045,CLASS000280,C-Pe,class_return,1,,3.31,38,NORMAL
FUND000022,KR5127420045,CLASS000280,C-Pe,class_return,2,,4.03,38,NORMAL
FUND000022,KR5127420045,CLASS000280,C-Pe,class_return,3,,3.19,38,NORMAL
FUND000022,KR5127420045,CLASS000280,C-Pe,class_return,4,,0.48,38,NORMAL
FUND000022,KR5127420045,CLASS000280,C-Pe,class_return,5,,0.54,38,NORMAL
FUND000022,KR5127420045,CLASS000278,C-W,class_return,1,,3.39,38,NORMAL
FUND000022,KR5127420045,CLASS000278,C-W,class_return,2,,4.11,38,NORMAL
FUND000022,KR5127420045,CLASS000278,C-W,class_return,3,,3.27,38,NORMAL
FUND000022,KR5127420045,CLASS000278,C-W,class_return,4,,0.56,38,NORMAL
FUND000022,KR5127420045,CLASS000278,C-W,class_return,5,,0.61,38,NORMAL
FUND000022,KR5127420045,CLASS000281,S,class_return,1,,3.36,38,NORMAL
FUND000022,KR5127420045,CLASS000281,S,class_return,2,,3.97,38,NORMAL
FUND000022,KR5127420045,CLASS000281,S,class_return,3,,3.14,38,NORMAL
FUND000022,KR5127420045,CLASS000281,S,class_return,4,,0.43,38,NORMAL
FUND000022,KR5127420045,CLASS000281,S,class_return,5,,0.48,38,NORMAL
FUND000022,KR5127420045,CLASS000282,S-P,class_return,1,,3.31,38,NORMAL
FUND000022,KR5127420045,CLASS000282,S-P,class_return,2,,3.98,38,NORMAL
FUND000022,KR5127420045,CLASS000282,S-P,class_return,3,,3.14,38,NORMAL
FUND000022,KR5127420045,CLASS000282,S-P,class_return,4,,0.43,38,NORMAL
FUND000022,KR5127420045,CLASS000282,S-P,class_return,5,,0.49,38,NORMAL
FUND000022,KR5127420045,,,benchmark,1,,3.28,38,NORMAL
FUND000022,KR5127420045,,,benchmark,2,,4.01,38,NORMAL
FUND000022,KR5127420045,,,benchmark,3,,3.18,38,NORMAL
FUND000022,KR5127420045,,,benchmark,4,,0.46,38,NORMAL
FUND000022,KR5127420045,,,benchmark,5,,0.6,38,NORMAL
FUND000023,KR5127420083,CLASS000288,A,class_return,1,,4.6,36,NORMAL
FUND000023,KR5127420083,CLASS000288,A,class_return,2,,13.3,36,NORMAL
FUND000023,KR5127420083,CLASS000288,A,class_return,3,,1.93,36,NORMAL
FUND000023,KR5127420083,CLASS000288,A,class_return,4,,-12.72,36,NORMAL
FUND000023,KR5127420083,CLASS000288,A,class_return,5,,-0.92,36,NORMAL
FUND000023,KR5127420083,CLASS000289,A-E,class_return,1,,4.67,36,NORMAL
FUND000023,KR5127420083,CLASS000289,A-E,class_return,2,,13.38,36,NORMAL
FUND000023,KR5127420083,CLASS000289,A-E,class_return,3,,2.0,36,NORMAL
FUND000023,KR5127420083,CLASS000289,A-E,class_return,4,,-12.67,36,NORMAL
FUND000023,KR5127420083,CLASS000289,A-E,class_return,5,,-0.85,36,NORMAL
FUND000023,KR5127420083,CLASS000290,C,class_return,1,,4.42,36,NORMAL
FUND000023,KR5127420083,CLASS000290,C,class_return,2,,13.1,36,NORMAL
FUND000023,KR5127420083,CLASS000290,C,class_return,3,,1.79,36,NORMAL
FUND000023,KR5127420083,CLASS000290,C,class_return,4,,-12.74,36,NORMAL
FUND000023,KR5127420083,CLASS000290,C,class_return,5,,-1.1,36,NORMAL
FUND000023,KR5127420083,CLASS000297,C-퇴직연금,class_return,1,,4.48,36,NORMAL
FUND000023,KR5127420083,CLASS000297,C-퇴직연금,class_return,2,,13.17,36,NORMAL
FUND000023,KR5127420083,CLASS000297,C-퇴직연금,class_return,3,,1.81,36,NORMAL
FUND000023,KR5127420083,CLASS000297,C-퇴직연금,class_return,4,,-12.84,36,NORMAL
FUND000023,KR5127420083,CLASS000297,C-퇴직연금,class_return,5,,-1.04,36,NORMAL
FUND000023,KR5127420083,CLASS000298,C-퇴직e,class_return,1,,4.61,36,NORMAL
FUND000023,KR5127420083,CLASS000298,C-퇴직e,class_return,2,,13.31,36,NORMAL
FUND000023,KR5127420083,CLASS000298,C-퇴직e,class_return,3,,1.94,36,NORMAL
FUND000023,KR5127420083,CLASS000298,C-퇴직e,class_return,4,,-12.72,36,NORMAL
FUND000023,KR5127420083,CLASS000298,C-퇴직e,class_return,5,,-0.91,36,NORMAL
FUND000023,KR5127420083,CLASS000291,C-E,class_return,1,,4.58,36,NORMAL
FUND000023,KR5127420083,CLASS000291,C-E,class_return,2,,13.28,36,NORMAL
FUND000023,KR5127420083,CLASS000291,C-E,class_return,3,,1.91,36,NORMAL
FUND000023,KR5127420083,CLASS000291,C-E,class_return,4,,-12.75,36,NORMAL
FUND000023,KR5127420083,CLASS000291,C-E,class_return,5,,-0.94,36,NORMAL
FUND000023,KR5127420083,CLASS000295,C-P,class_return,1,,4.47,36,NORMAL
FUND000023,KR5127420083,CLASS000295,C-P,class_return,2,,13.15,36,NORMAL
FUND000023,KR5127420083,CLASS000295,C-P,class_return,3,,1.8,36,NORMAL
FUND000023,KR5127420083,CLASS000295,C-P,class_return,4,,-12.84,36,NORMAL
FUND000023,KR5127420083,CLASS000295,C-P,class_return,5,,-1.05,36,NORMAL
FUND000023,KR5127420083,CLASS000296,C-Pe,class_return,1,,4.61,36,NORMAL
FUND000023,KR5127420083,CLASS000296,C-Pe,class_return,2,,13.3,36,NORMAL
FUND000023,KR5127420083,CLASS000296,C-Pe,class_return,3,,1.93,36,NORMAL
FUND000023,KR5127420083,CLASS000296,C-Pe,class_return,4,,-12.73,36,NORMAL
FUND000023,KR5127420083,CLASS000296,C-Pe,class_return,5,,-0.92,36,NORMAL
FUND000023,KR5127420083,CLASS000294,S,class_return,1,,4.68,36,NORMAL
FUND000023,KR5127420083,CLASS000294,S,class_return,2,,13.39,36,NORMAL
FUND000023,KR5127420083,CLASS000294,S,class_return,3,,2.01,36,NORMAL
FUND000023,KR5127420083,CLASS000294,S,class_return,4,,-12.66,36,NORMAL
FUND000023,KR5127420083,CLASS000294,S,class_return,5,,-0.84,36,NORMAL
FUND000023,KR5127420083,CLASS000300,S-퇴직,class_return,1,,4.71,36,NORMAL
FUND000023,KR5127420083,CLASS000299,S-P,class_return,1,,4.69,36,NORMAL
FUND000023,KR5127420083,,,benchmark,1,,4.47,36,NORMAL
FUND000023,KR5127420083,,,benchmark,2,,12.36,36,NORMAL
FUND000023,KR5127420083,,,benchmark,3,,2.27,36,NORMAL
FUND000023,KR5127420083,,,benchmark,4,,-12.43,36,NORMAL
FUND000023,KR5127420083,,,benchmark,5,,-1.38,36,NORMAL
FUND000024,KR5127450117,CLASS000301,A,class_return,1,,81.86,38,NORMAL
FUND000024,KR5127450117,CLASS000301,A,class_return,2,,9.77,38,NORMAL
FUND000024,KR5127450117,CLASS000301,A,class_return,3,,2.82,38,NORMAL
FUND000024,KR5127450117,CLASS000301,A,class_return,4,,-18.13,38,NORMAL
FUND000024,KR5127450117,CLASS000301,A,class_return,5,,39.87,38,NORMAL
FUND000024,KR5127450117,CLASS000311,A-E,class_return,1,,82.37,38,NORMAL
FUND000024,KR5127450117,CLASS000311,A-E,class_return,2,,10.1,38,NORMAL
FUND000024,KR5127450117,CLASS000311,A-E,class_return,3,,3.12,38,NORMAL
FUND000024,KR5127450117,CLASS000311,A-E,class_return,4,,-17.89,38,NORMAL
FUND000024,KR5127450117,CLASS000311,A-E,class_return,5,,40.27,38,NORMAL
FUND000024,KR5127450117,CLASS000302,C,class_return,2,,8.82,38,NORMAL
FUND000024,KR5127450117,CLASS000302,C,class_return,3,,1.89,38,NORMAL
FUND000024,KR5127450117,CLASS000302,C,class_return,4,,-18.89,38,NORMAL
FUND000024,KR5127450117,CLASS000302,C,class_return,5,,38.64,38,NORMAL
FUND000024,KR5127450117,CLASS000303,C2,class_return,1,,80.7,38,NORMAL
FUND000024,KR5127450117,CLASS000303,C2,class_return,2,,8.96,38,NORMAL
FUND000024,KR5127450117,CLASS000303,C2,class_return,3,,2.07,38,NORMAL
FUND000024,KR5127450117,CLASS000303,C2,class_return,4,,-18.75,38,NORMAL
FUND000024,KR5127450117,CLASS000303,C2,class_return,5,,38.89,38,NORMAL
FUND000024,KR5127450117,CLASS000304,C3,class_return,1,,80.97,38,NORMAL
FUND000024,KR5127450117,CLASS000304,C3,class_return,2,,9.14,38,NORMAL
FUND000024,KR5127450117,CLASS000304,C3,class_return,3,,2.24,38,NORMAL
FUND000024,KR5127450117,CLASS000304,C3,class_return,4,,-18.61,38,NORMAL
FUND000024,KR5127450117,CLASS000304,C3,class_return,5,,39.12,38,NORMAL
FUND000024,KR5127450117,CLASS000305,C4,class_return,1,,81.23,38,NORMAL
FUND000024,KR5127450117,CLASS000305,C4,class_return,2,,9.31,38,NORMAL
FUND000024,KR5127450117,CLASS000305,C4,class_return,3,,2.4,38,NORMAL
FUND000024,KR5127450117,CLASS000305,C4,class_return,4,,-18.48,38,NORMAL
FUND000024,KR5127450117,CLASS000305,C4,class_return,5,,39.33,38,NORMAL
FUND000024,KR5127450117,CLASS000310,C-퇴직연금,class_return,1,,81.84,38,NORMAL
FUND000024,KR5127450117,CLASS000310,C-퇴직연금,class_return,2,,9.71,38,NORMAL
FUND000024,KR5127450117,CLASS000310,C-퇴직연금,class_return,3,,2.76,38,NORMAL
FUND000024,KR5127450117,CLASS000310,C-퇴직연금,class_return,4,,-18.18,38,NORMAL
FUND000024,KR5127450117,CLASS000310,C-퇴직연금,class_return,5,,39.81,38,NORMAL
FUND000024,KR5127450117,CLASS000317,C-퇴직e,class_return,1,,82.38,38,NORMAL
FUND000024,KR5127450117,CLASS000317,C-퇴직e,class_return,2,,10.06,38,NORMAL
FUND000024,KR5127450117,CLASS000317,C-퇴직e,class_return,3,,3.09,38,NORMAL
FUND000024,KR5127450117,CLASS000317,C-퇴직e,class_return,4,,-17.91,38,NORMAL
FUND000024,KR5127450117,CLASS000317,C-퇴직e,class_return,5,,40.24,38,NORMAL
FUND000024,KR5127450117,CLASS000307,C-E,class_return,1,,81.2,38,NORMAL
FUND000024,KR5127450117,CLASS000307,C-E,class_return,2,,9.32,38,NORMAL
FUND000024,KR5127450117,CLASS000307,C-E,class_return,3,,2.41,38,NORMAL
FUND000024,KR5127450117,CLASS000307,C-E,class_return,4,,-18.47,38,NORMAL
FUND000024,KR5127450117,CLASS000307,C-E,class_return,5,,39.33,38,NORMAL
FUND000024,KR5127450117,CLASS000308,C-F,class_return,1,,82.87,38,NORMAL
FUND000024,KR5127450117,CLASS000308,C-F,class_return,2,,10.38,38,NORMAL
FUND000024,KR5127450117,CLASS000308,C-F,class_return,3,,3.39,38,NORMAL
FUND000024,KR5127450117,CLASS000308,C-F,class_return,4,,-17.67,38,NORMAL
FUND000024,KR5127450117,CLASS000308,C-F,class_return,5,,40.64,38,NORMAL
FUND000024,KR5127450117,CLASS000313,C-Pe,class_return,1,,82.19,38,NORMAL
FUND000024,KR5127450117,CLASS000313,C-Pe,class_return,2,,9.94,38,NORMAL
FUND000024,KR5127450117,CLASS000313,C-Pe,class_return,3,,2.98,38,NORMAL
FUND000024,KR5127450117,CLASS000313,C-Pe,class_return,4,,-18.0,38,NORMAL
FUND000024,KR5127450117,CLASS000313,C-Pe,class_return,5,,40.09,38,NORMAL
FUND000024,KR5127450117,CLASS000306,C-R,class_return,1,,81.23,38,NORMAL
FUND000024,KR5127450117,CLASS000306,C-R,class_return,2,,9.31,38,NORMAL
FUND000024,KR5127450117,CLASS000306,C-R,class_return,3,,2.4,38,NORMAL
FUND000024,KR5127450117,CLASS000306,C-R,class_return,4,,-18.48,38,NORMAL
FUND000024,KR5127450117,CLASS000306,C-R,class_return,5,,39.33,38,NORMAL
FUND000024,KR5127450117,CLASS000309,S,class_return,1,,82.5,38,NORMAL
FUND000024,KR5127450117,CLASS000309,S,class_return,2,,10.14,38,NORMAL
FUND000024,KR5127450117,CLASS000309,S,class_return,3,,3.16,38,NORMAL
FUND000024,KR5127450117,CLASS000309,S,class_return,4,,-17.85,38,NORMAL
FUND000024,KR5127450117,CLASS000309,S,class_return,5,,40.34,38,NORMAL
FUND000024,KR5127450117,CLASS000318,S-퇴직,class_return,1,,82.55,38,NORMAL
FUND000024,KR5127450117,CLASS000318,S-퇴직,class_return,2,,10.17,38,NORMAL
FUND000024,KR5127450117,CLASS000318,S-퇴직,class_return,3,,3.19,38,NORMAL
FUND000024,KR5127450117,CLASS000318,S-퇴직,class_return,4,,-17.82,38,NORMAL
FUND000024,KR5127450117,CLASS000318,S-퇴직,class_return,5,,40.37,38,NORMAL
FUND000024,KR5127450117,CLASS000314,S-P,class_return,1,,82.53,38,NORMAL
FUND000024,KR5127450117,CLASS000314,S-P,class_return,2,,10.16,38,NORMAL
FUND000024,KR5127450117,CLASS000314,S-P,class_return,3,,3.18,38,NORMAL
FUND000024,KR5127450117,CLASS000314,S-P,class_return,4,,-17.83,38,NORMAL
FUND000024,KR5127450117,CLASS000314,S-P,class_return,5,,40.37,38,NORMAL
FUND000024,KR5127450117,,,benchmark,1,,58.58,38,NORMAL
FUND000024,KR5127450117,,,benchmark,2,,7.15,38,NORMAL
FUND000024,KR5127450117,,,benchmark,3,,1.97,38,NORMAL
FUND000024,KR5127450117,,,benchmark,4,,-19.53,38,NORMAL
FUND000024,KR5127450117,,,benchmark,5,,24.21,38,NORMAL
FUND000025,KR5127450215,CLASS000319,A,class_return,1,,-17.34,39,NORMAL
FUND000025,KR5127450215,CLASS000319,A,class_return,2,,13.49,39,NORMAL
FUND000025,KR5127450215,CLASS000319,A,class_return,3,,2.23,39,NORMAL
FUND000025,KR5127450215,CLASS000319,A,class_return,4,,-11.56,39,NORMAL
FUND000025,KR5127450215,CLASS000319,A,class_return,5,,29.97,39,NORMAL
FUND000025,KR5127450215,CLASS000320,A-E,class_return,1,,-17.04,39,NORMAL
FUND000025,KR5127450215,CLASS000320,A-E,class_return,2,,13.9,39,NORMAL
FUND000025,KR5127450215,CLASS000320,A-E,class_return,3,,2.59,39,NORMAL
FUND000025,KR5127450215,CLASS000320,A-E,class_return,4,,-11.23,39,NORMAL
FUND000025,KR5127450215,CLASS000320,A-E,class_return,5,,30.43,39,NORMAL
FUND000025,KR5127450215,CLASS000321,C,class_return,1,,-17.57,39,NORMAL
FUND000025,KR5127450215,CLASS000321,C,class_return,2,,13.17,39,NORMAL
FUND000025,KR5127450215,CLASS000321,C,class_return,3,,1.96,39,NORMAL
FUND000025,KR5127450215,CLASS000321,C,class_return,4,,-11.81,39,NORMAL
FUND000025,KR5127450215,CLASS000321,C,class_return,5,,29.61,39,NORMAL
FUND000025,KR5127450215,CLASS000329,C-퇴직,class_return,1,,-17.32,39,NORMAL
FUND000025,KR5127450215,CLASS000329,C-퇴직,class_return,2,,13.51,39,NORMAL
FUND000025,KR5127450215,CLASS000329,C-퇴직,class_return,3,,2.25,39,NORMAL
FUND000025,KR5127450215,CLASS000329,C-퇴직,class_return,4,,-11.54,39,NORMAL
FUND000025,KR5127450215,CLASS000329,C-퇴직,class_return,5,,29.99,39,NORMAL
FUND000025,KR5127450215,CLASS000330,C-퇴직e,class_return,1,,-17.03,39,NORMAL
FUND000025,KR5127450215,CLASS000330,C-퇴직e,class_return,2,,13.91,39,NORMAL
FUND000025,KR5127450215,CLASS000330,C-퇴직e,class_return,3,,2.59,39,NORMAL
FUND000025,KR5127450215,CLASS000330,C-퇴직e,class_return,4,,-11.22,39,NORMAL
FUND000025,KR5127450215,CLASS000330,C-퇴직e,class_return,5,,30.44,39,NORMAL
FUND000025,KR5127450215,CLASS000322,C-E,class_return,1,,-17.15,39,NORMAL
FUND000025,KR5127450215,CLASS000322,C-E,class_return,2,,13.74,39,NORMAL
FUND000025,KR5127450215,CLASS000322,C-E,class_return,3,,2.45,39,NORMAL
FUND000025,KR5127450215,CLASS000322,C-E,class_return,4,,-11.35,39,NORMAL
FUND000025,KR5127450215,CLASS000322,C-E,class_return,5,,30.25,39,NORMAL
FUND000025,KR5127450215,CLASS000326,C-P,class_return,1,,-17.4,39,NORMAL
FUND000025,KR5127450215,CLASS000326,C-P,class_return,2,,13.4,39,NORMAL
FUND000025,KR5127450215,CLASS000326,C-P,class_return,3,,2.16,39,NORMAL
FUND000025,KR5127450215,CLASS000326,C-P,class_return,4,,-11.63,39,NORMAL
FUND000025,KR5127450215,CLASS000326,C-P,class_return,5,,29.87,39,NORMAL
FUND000025,KR5127450215,CLASS000327,C-Pe,class_return,1,,-17.07,39,NORMAL
FUND000025,KR5127450215,CLASS000327,C-Pe,class_return,2,,13.85,39,NORMAL
FUND000025,KR5127450215,CLASS000327,C-Pe,class_return,3,,2.55,39,NORMAL
FUND000025,KR5127450215,CLASS000327,C-Pe,class_return,4,,-11.26,39,NORMAL
FUND000025,KR5127450215,CLASS000327,C-Pe,class_return,5,,30.38,39,NORMAL
FUND000025,KR5127450215,CLASS000324,C-W,class_return,1,,-16.74,39,NORMAL
FUND000025,KR5127450215,CLASS000324,C-W,class_return,2,,14.31,39,NORMAL
FUND000025,KR5127450215,CLASS000324,C-W,class_return,3,,2.94,39,NORMAL
FUND000025,KR5127450215,CLASS000324,C-W,class_return,4,,-10.9,39,NORMAL
FUND000025,KR5127450215,CLASS000324,C-W,class_return,5,,30.9,39,NORMAL
FUND000025,KR5127450215,CLASS000325,S,class_return,1,,-16.99,39,NORMAL
FUND000025,KR5127450215,CLASS000325,S,class_return,2,,13.97,39,NORMAL
FUND000025,KR5127450215,CLASS000325,S,class_return,3,,2.65,39,NORMAL
FUND000025,KR5127450215,CLASS000325,S,class_return,4,,-11.17,39,NORMAL
FUND000025,KR5127450215,CLASS000325,S,class_return,5,,30.51,39,NORMAL
FUND000025,KR5127450215,CLASS000328,S-P,class_return,1,,-16.94,39,NORMAL
FUND000025,KR5127450215,CLASS000328,S-P,class_return,2,,14.03,39,NORMAL
FUND000025,KR5127450215,CLASS000328,S-P,class_return,3,,2.7,39,NORMAL
FUND000025,KR5127450215,CLASS000328,S-P,class_return,4,,-11.12,39,NORMAL
FUND000025,KR5127450215,CLASS000328,S-P,class_return,5,,30.58,39,NORMAL
FUND000025,KR5127450215,,,benchmark,1,,-17.28,39,NORMAL
FUND000025,KR5127450215,,,benchmark,2,,14.5,39,NORMAL
FUND000025,KR5127450215,,,benchmark,3,,2.88,39,NORMAL
FUND000025,KR5127450215,,,benchmark,4,,-12.8,39,NORMAL
FUND000025,KR5127450215,,,benchmark,5,,28.89,39,NORMAL
FUND000025,KR5127450217,CLASS000319,A,class_return,1,,-17.34,39,NORMAL
FUND000025,KR5127450217,CLASS000319,A,class_return,2,,13.49,39,NORMAL
FUND000025,KR5127450217,CLASS000319,A,class_return,3,,2.23,39,NORMAL
FUND000025,KR5127450217,CLASS000319,A,class_return,4,,-11.56,39,NORMAL
FUND000025,KR5127450217,CLASS000319,A,class_return,5,,29.97,39,NORMAL
FUND000025,KR5127450217,CLASS000320,A-E,class_return,1,,-17.04,39,NORMAL
FUND000025,KR5127450217,CLASS000320,A-E,class_return,2,,13.9,39,NORMAL
FUND000025,KR5127450217,CLASS000320,A-E,class_return,3,,2.59,39,NORMAL
FUND000025,KR5127450217,CLASS000320,A-E,class_return,4,,-11.23,39,NORMAL
FUND000025,KR5127450217,CLASS000320,A-E,class_return,5,,30.43,39,NORMAL
FUND000025,KR5127450217,CLASS000321,C,class_return,1,,-17.57,39,NORMAL
FUND000025,KR5127450217,CLASS000321,C,class_return,2,,13.17,39,NORMAL
FUND000025,KR5127450217,CLASS000321,C,class_return,3,,1.96,39,NORMAL
FUND000025,KR5127450217,CLASS000321,C,class_return,4,,-11.81,39,NORMAL
FUND000025,KR5127450217,CLASS000321,C,class_return,5,,29.61,39,NORMAL
FUND000025,KR5127450217,CLASS000329,C-퇴직,class_return,1,,-17.32,39,NORMAL
FUND000025,KR5127450217,CLASS000329,C-퇴직,class_return,2,,13.51,39,NORMAL
FUND000025,KR5127450217,CLASS000329,C-퇴직,class_return,3,,2.25,39,NORMAL
FUND000025,KR5127450217,CLASS000329,C-퇴직,class_return,4,,-11.54,39,NORMAL
FUND000025,KR5127450217,CLASS000329,C-퇴직,class_return,5,,29.99,39,NORMAL
FUND000025,KR5127450217,CLASS000330,C-퇴직e,class_return,1,,-17.03,39,NORMAL
FUND000025,KR5127450217,CLASS000330,C-퇴직e,class_return,2,,13.91,39,NORMAL
FUND000025,KR5127450217,CLASS000330,C-퇴직e,class_return,3,,2.59,39,NORMAL
FUND000025,KR5127450217,CLASS000330,C-퇴직e,class_return,4,,-11.22,39,NORMAL
FUND000025,KR5127450217,CLASS000330,C-퇴직e,class_return,5,,30.44,39,NORMAL
FUND000025,KR5127450217,CLASS000322,C-E,class_return,1,,-17.15,39,NORMAL
FUND000025,KR5127450217,CLASS000322,C-E,class_return,2,,13.74,39,NORMAL
FUND000025,KR5127450217,CLASS000322,C-E,class_return,3,,2.45,39,NORMAL
FUND000025,KR5127450217,CLASS000322,C-E,class_return,4,,-11.35,39,NORMAL
FUND000025,KR5127450217,CLASS000322,C-E,class_return,5,,30.25,39,NORMAL
FUND000025,KR5127450217,CLASS000326,C-P,class_return,1,,-17.4,39,NORMAL
FUND000025,KR5127450217,CLASS000326,C-P,class_return,2,,13.4,39,NORMAL
FUND000025,KR5127450217,CLASS000326,C-P,class_return,3,,2.16,39,NORMAL
FUND000025,KR5127450217,CLASS000326,C-P,class_return,4,,-11.63,39,NORMAL
FUND000025,KR5127450217,CLASS000326,C-P,class_return,5,,29.87,39,NORMAL
FUND000025,KR5127450217,CLASS000327,C-Pe,class_return,1,,-17.07,39,NORMAL
FUND000025,KR5127450217,CLASS000327,C-Pe,class_return,2,,13.85,39,NORMAL
FUND000025,KR5127450217,CLASS000327,C-Pe,class_return,3,,2.55,39,NORMAL
FUND000025,KR5127450217,CLASS000327,C-Pe,class_return,4,,-11.26,39,NORMAL
FUND000025,KR5127450217,CLASS000327,C-Pe,class_return,5,,30.38,39,NORMAL
FUND000025,KR5127450217,CLASS000324,C-W,class_return,1,,-16.74,39,NORMAL
FUND000025,KR5127450217,CLASS000324,C-W,class_return,2,,14.31,39,NORMAL
FUND000025,KR5127450217,CLASS000324,C-W,class_return,3,,2.94,39,NORMAL
FUND000025,KR5127450217,CLASS000324,C-W,class_return,4,,-10.9,39,NORMAL
FUND000025,KR5127450217,CLASS000324,C-W,class_return,5,,30.9,39,NORMAL
FUND000025,KR5127450217,CLASS000325,S,class_return,1,,-16.99,39,NORMAL
FUND000025,KR5127450217,CLASS000325,S,class_return,2,,13.97,39,NORMAL
FUND000025,KR5127450217,CLASS000325,S,class_return,3,,2.65,39,NORMAL
FUND000025,KR5127450217,CLASS000325,S,class_return,4,,-11.17,39,NORMAL
FUND000025,KR5127450217,CLASS000325,S,class_return,5,,30.51,39,NORMAL
FUND000025,KR5127450217,CLASS000328,S-P,class_return,1,,-16.94,39,NORMAL
FUND000025,KR5127450217,CLASS000328,S-P,class_return,2,,14.03,39,NORMAL
FUND000025,KR5127450217,CLASS000328,S-P,class_return,3,,2.7,39,NORMAL
FUND000025,KR5127450217,CLASS000328,S-P,class_return,4,,-11.12,39,NORMAL
FUND000025,KR5127450217,CLASS000328,S-P,class_return,5,,30.58,39,NORMAL
FUND000025,KR5127450217,,,benchmark,1,,-17.28,39,NORMAL
FUND000025,KR5127450217,,,benchmark,2,,14.5,39,NORMAL
FUND000025,KR5127450217,,,benchmark,3,,2.88,39,NORMAL
FUND000025,KR5127450217,,,benchmark,4,,-12.8,39,NORMAL
