fund_id,product_code,class_id,team_class_code,row_kind,period,return_pct,inception_date,source_page,source_pages,method,confidence,evidence
FUND000027,KR5144420020,CLASS000361,Cw,class_return,2Y,6.36,,54,[54],detail_return_table_cross_validated,1.0,수수료미징구-오프라인-랩 (Cw) 수수료미징구-오프라인-랩 (Cw) 4.30 6.36 5.39 0.48 1.34
FUND000027,KR5144420020,CLASS000361,Cw,class_return,3Y,5.39,,54,[54],detail_return_table_cross_validated,1.0,수수료미징구-오프라인-랩 (Cw) 수수료미징구-오프라인-랩 (Cw) 4.30 6.36 5.39 0.48 1.34
FUND000027,KR5144420020,CLASS000361,Cw,class_return,5Y,0.48,,54,[54],detail_return_table_cross_validated,1.0,수수료미징구-오프라인-랩 (Cw) 수수료미징구-오프라인-랩 (Cw) 4.30 6.36 5.39 0.48 1.34
FUND000027,KR5144420020,CLASS000361,Cw,class_return,SINCE_INCEPTION,1.34,,54,[54],detail_return_table_cross_validated,1.0,수수료미징구-오프라인-랩 (Cw) 수수료미징구-오프라인-랩 (Cw) 4.30 6.36 5.39 0.48 1.34
FUND000027,KR5144420020,CLASS000362,AG,class_return,1Y,4.42,,54,[54],detail_return_table_cross_validated,1.0,수수료선취-오프라인-무권유저비용 (AG) 수수료선취-오프라인-무권유저비용 (AG) 4.42 6.49 5.52 0.60 1.31
FUND000027,KR5144420020,CLASS000362,AG,class_return,2Y,6.49,,54,[54],detail_return_table_cross_validated,1.0,수수료선취-오프라인-무권유저비용 (AG) 수수료선취-오프라인-무권유저비용 (AG) 4.42 6.49 5.52 0.60 1.31
FUND000027,KR5144420020,CLASS000362,AG,class_return,3Y,5.52,,54,[54],detail_return_table_cross_validated,1.0,수수료선취-오프라인-무권유저비용 (AG) 수수료선취-오프라인-무권유저비용 (AG) 4.42 6.49 5.52 0.60 1.31
FUND000027,KR5144420020,CLASS000362,AG,class_return,5Y,0.60,,54,[54],detail_return_table_cross_validated,1.0,수수료선취-오프라인-무권유저비용 (AG) 수수료선취-오프라인-무권유저비용 (AG) 4.42 6.49 5.52 0.60 1.31
FUND000027,KR5144420020,CLASS000362,AG,class_return,SINCE_INCEPTION,1.31,,54,[54],detail_return_table_cross_validated,1.0,수수료선취-오프라인-무권유저비용 (AG) 수수료선취-오프라인-무권유저비용 (AG) 4.42 6.49 5.52 0.60 1.31
FUND000027,KR5144420020,CLASS000349,A2,class_return,1Y,4.26,,54,[54],detail_return_table_cross_validated,1.0,수수료선취-오프라인 (A2) 수수료선취-오프라인 (A2) 4.26 - - - 5.73
FUND000027,KR5144420020,CLASS000349,A2,class_return,2Y,-,,54,[54],detail_return_table_cross_validated,1.0,수수료선취-오프라인 (A2) 수수료선취-오프라인 (A2) 4.26 - - - 5.73
FUND000027,KR5144420020,CLASS000349,A2,class_return,3Y,-,,54,[54],detail_return_table_cross_validated,1.0,수수료선취-오프라인 (A2) 수수료선취-오프라인 (A2) 4.26 - - - 5.73
FUND000027,KR5144420020,CLASS000349,A2,class_return,5Y,-,,54,[54],detail_return_table_cross_validated,1.0,수수료선취-오프라인 (A2) 수수료선취-오프라인 (A2) 4.26 - - - 5.73
FUND000027,KR5144420020,CLASS000349,A2,class_return,SINCE_INCEPTION,5.73,,54,[54],detail_return_table_cross_validated,1.0,수수료선취-오프라인 (A2) 수수료선취-오프라인 (A2) 4.26 - - - 5.73
FUND000028,KR5144420081,CLASS000369,C,class_return,1Y,12.36,2019-01-25,6,"[6,55]",cell_grid,1.0,수수료미징구- 오프라인(C)(%) 12.36 12.83 9.28 6.17 6.33
FUND000028,KR5144420081,CLASS000369,C,class_return,2Y,12.83,2019-01-25,6,"[6,55]",cell_grid,1.0,수수료미징구- 오프라인(C)(%) 12.36 12.83 9.28 6.17 6.33
FUND000028,KR5144420081,CLASS000369,C,class_return,3Y,9.28,2019-01-25,6,"[6,55]",cell_grid,1.0,수수료미징구- 오프라인(C)(%) 12.36 12.83 9.28 6.17 6.33
FUND000028,KR5144420081,CLASS000369,C,class_return,5Y,6.17,2019-01-25,6,"[6,55]",cell_grid,1.0,수수료미징구- 오프라인(C)(%) 12.36 12.83 9.28 6.17 6.33
FUND000028,KR5144420081,CLASS000369,C,class_return,SINCE_INCEPTION,6.33,2019-01-25,6,"[6,55]",cell_grid,1.0,수수료미징구- 오프라인(C)(%) 12.36 12.83 9.28 6.17 6.33
FUND000028,KR5144420081,,,benchmark,1Y,-,2019-01-25,6,[6],cell_grid,1.0,비교지수 (%) 2019-01-25 투자실적추이 투자실적추이 비교지수 (%) - - - - -
FUND000028,KR5144420081,,,benchmark,2Y,-,2019-01-25,6,[6],cell_grid,1.0,비교지수 (%) 2019-01-25 투자실적추이 투자실적추이 비교지수 (%) - - - - -
FUND000028,KR5144420081,,,benchmark,3Y,-,2019-01-25,6,[6],cell_grid,1.0,비교지수 (%) 2019-01-25 투자실적추이 투자실적추이 비교지수 (%) - - - - -
FUND000028,KR5144420081,,,benchmark,5Y,-,2019-01-25,6,[6],cell_grid,1.0,비교지수 (%) 2019-01-25 투자실적추이 투자실적추이 비교지수 (%) - - - - -
FUND000028,KR5144420081,,,benchmark,SINCE_INCEPTION,-,2019-01-25,6,[6],cell_grid,1.0,비교지수 (%) 2019-01-25 투자실적추이 투자실적추이 비교지수 (%) - - - - -
FUND000028,KR5144420081,,,volatility,1Y,5.66,2019-01-25,6,[6],cell_grid,1.0,"수익률 (연평균 수익률) 변동성(%) (단위, %) 5.66 7.59 8.61 8.12 7.77"
FUND000028,KR5144420081,,,volatility,2Y,7.59,2019-01-25,6,[6],cell_grid,1.0,"수익률 (연평균 수익률) 변동성(%) (단위, %) 5.66 7.59 8.61 8.12 7.77"
FUND000028,KR5144420081,,,volatility,3Y,8.61,2019-01-25,6,[6],cell_grid,1.0,"수익률 (연평균 수익률) 변동성(%) (단위, %) 5.66 7.59 8.61 8.12 7.77"
FUND000028,KR5144420081,,,volatility,5Y,8.12,2019-01-25,6,[6],cell_grid,1.0,"수익률 (연평균 수익률) 변동성(%) (단위, %) 5.66 7.59 8.61 8.12 7.77"
FUND000028,KR5144420081,,,volatility,SINCE_INCEPTION,7.77,2019-01-25,6,[6],cell_grid,1.0,"수익률 (연평균 수익률) 변동성(%) (단위, %) 5.66 7.59 8.61 8.12 7.77"
FUND000028,KR5144420081,CLASS000365,A,class_return,1Y,12.46,,54,[54],detail_return_table_cross_validated,1.0,수수료선취-오프라인(A) 수수료선취-오프라인(A) 12.46 12.94 9.39 6.27 6.43
FUND000028,KR5144420081,CLASS000365,A,class_return,2Y,12.94,,54,[54],detail_return_table_cross_validated,1.0,수수료선취-오프라인(A) 수수료선취-오프라인(A) 12.46 12.94 9.39 6.27 6.43
FUND000028,KR5144420081,CLASS000365,A,class_return,3Y,9.39,,54,[54],detail_return_table_cross_validated,1.0,수수료선취-오프라인(A) 수수료선취-오프라인(A) 12.46 12.94 9.39 6.27 6.43
FUND000028,KR5144420081,CLASS000365,A,class_return,5Y,6.27,,54,[54],detail_return_table_cross_validated,1.0,수수료선취-오프라인(A) 수수료선취-오프라인(A) 12.46 12.94 9.39 6.27 6.43
FUND000028,KR5144420081,CLASS000365,A,class_return,SINCE_INCEPTION,6.43,,54,[54],detail_return_table_cross_validated,1.0,수수료선취-오프라인(A) 수수료선취-오프라인(A) 12.46 12.94 9.39 6.27 6.43
FUND000028,KR5144420081,CLASS000367,Ae,class_return,1Y,12.57,,55,[55],detail_return_table_cross_validated,1.0,수수료선취-온라인(Ae) 수수료선취-온라인(Ae) 12.57 13.05 9.49 6.38 5.86
FUND000028,KR5144420081,CLASS000367,Ae,class_return,2Y,13.05,,55,[55],detail_return_table_cross_validated,1.0,수수료선취-온라인(Ae) 수수료선취-온라인(Ae) 12.57 13.05 9.49 6.38 5.86
FUND000028,KR5144420081,CLASS000367,Ae,class_return,3Y,9.49,,55,[55],detail_return_table_cross_validated,1.0,수수료선취-온라인(Ae) 수수료선취-온라인(Ae) 12.57 13.05 9.49 6.38 5.86
FUND000028,KR5144420081,CLASS000367,Ae,class_return,5Y,6.38,,55,[55],detail_return_table_cross_validated,1.0,수수료선취-온라인(Ae) 수수료선취-온라인(Ae) 12.57 13.05 9.49 6.38 5.86
FUND000028,KR5144420081,CLASS000367,Ae,class_return,SINCE_INCEPTION,5.86,,55,[55],detail_return_table_cross_validated,1.0,수수료선취-온라인(Ae) 수수료선취-온라인(Ae) 12.57 13.05 9.49 6.38 5.86
FUND000028,KR5144420081,CLASS000370,Ce,class_return,1Y,12.52,,55,[55],detail_return_table_cross_validated,1.0,수수료미징구-온라인(Ce) 수수료미징구-온라인(Ce) 12.52 13.00 9.44 6.33 6.52
FUND000028,KR5144420081,CLASS000370,Ce,class_return,2Y,13.00,,55,[55],detail_return_table_cross_validated,1.0,수수료미징구-온라인(Ce) 수수료미징구-온라인(Ce) 12.52 13.00 9.44 6.33 6.52
FUND000028,KR5144420081,CLASS000370,Ce,class_return,3Y,9.44,,55,[55],detail_return_table_cross_validated,1.0,수수료미징구-온라인(Ce) 수수료미징구-온라인(Ce) 12.52 13.00 9.44 6.33 6.52
FUND000028,KR5144420081,CLASS000370,Ce,class_return,5Y,6.33,,55,[55],detail_return_table_cross_validated,1.0,수수료미징구-온라인(Ce) 수수료미징구-온라인(Ce) 12.52 13.00 9.44 6.33 6.52
FUND000028,KR5144420081,CLASS000370,Ce,class_return,SINCE_INCEPTION,6.52,,55,[55],detail_return_table_cross_validated,1.0,수수료미징구-온라인(Ce) 수수료미징구-온라인(Ce) 12.52 13.00 9.44 6.33 6.52
FUND000028,KR5144420081,CLASS000373,Cw,class_return,1Y,8.17,,55,[55],detail_return_table_cross_validated,1.0,수수료미징구-오프라인-랩(Cw) 수수료미징구-오프라인-랩(Cw) 8.17 4.01 - - 3.46
FUND000028,KR5144420081,CLASS000373,Cw,class_return,2Y,4.01,,55,[55],detail_return_table_cross_validated,1.0,수수료미징구-오프라인-랩(Cw) 수수료미징구-오프라인-랩(Cw) 8.17 4.01 - - 3.46
FUND000028,KR5144420081,CLASS000373,Cw,class_return,3Y,-,,55,[55],detail_return_table_cross_validated,1.0,수수료미징구-오프라인-랩(Cw) 수수료미징구-오프라인-랩(Cw) 8.17 4.01 - - 3.46
FUND000028,KR5144420081,CLASS000373,Cw,class_return,5Y,-,,55,[55],detail_return_table_cross_validated,1.0,수수료미징구-오프라인-랩(Cw) 수수료미징구-오프라인-랩(Cw) 8.17 4.01 - - 3.46
FUND000028,KR5144420081,CLASS000373,Cw,class_return,SINCE_INCEPTION,3.46,,55,[55],detail_return_table_cross_validated,1.0,수수료미징구-오프라인-랩(Cw) 수수료미징구-오프라인-랩(Cw) 8.17 4.01 - - 3.46
FUND000028,KR5144420081,CLASS000378,S,class_return,1Y,12.59,,55,[55],detail_return_table_cross_validated,1.0,수수료후취-온라인슈퍼(S) 수수료후취-온라인슈퍼(S) 12.59 13.07 9.51 6.39 6.53
FUND000028,KR5144420081,CLASS000378,S,class_return,2Y,13.07,,55,[55],detail_return_table_cross_validated,1.0,수수료후취-온라인슈퍼(S) 수수료후취-온라인슈퍼(S) 12.59 13.07 9.51 6.39 6.53
FUND000028,KR5144420081,CLASS000378,S,class_return,3Y,9.51,,55,[55],detail_return_table_cross_validated,1.0,수수료후취-온라인슈퍼(S) 수수료후취-온라인슈퍼(S) 12.59 13.07 9.51 6.39 6.53
FUND000028,KR5144420081,CLASS000378,S,class_return,5Y,6.39,,55,[55],detail_return_table_cross_validated,1.0,수수료후취-온라인슈퍼(S) 수수료후취-온라인슈퍼(S) 12.59 13.07 9.51 6.39 6.53
FUND000028,KR5144420081,CLASS000378,S,class_return,SINCE_INCEPTION,6.53,,55,[55],detail_return_table_cross_validated,1.0,수수료후취-온라인슈퍼(S) 수수료후취-온라인슈퍼(S) 12.59 13.07 9.51 6.39 6.53
FUND000029,KR5144420091,CLASS000385,C,class_return,2Y,4.25,2018-09-14,5,"[5,49]",cell_grid,1.0,오프라인(C) 오프라인(C) 2018-09-14 3.56 4.25 4.34 2.98 2.69
FUND000029,KR5144420091,CLASS000385,C,class_return,5Y,2.98,2018-09-14,5,"[5,49]",cell_grid,1.0,오프라인(C) 오프라인(C) 2018-09-14 3.56 4.25 4.34 2.98 2.69
FUND000029,KR5144420091,CLASS000385,C,class_return,1Y,3.56,2018-09-14,5,"[5,49]",cell_grid,1.0,오프라인(C) 오프라인(C) 2018-09-14 3.56 4.25 4.34 2.98 2.69
FUND000029,KR5144420091,CLASS000385,C,class_return,SINCE_INCEPTION,2.69,2018-09-14,5,"[5,49]",cell_grid,1.0,오프라인(C) 오프라인(C) 2018-09-14 3.56 4.25 4.34 2.98 2.69
FUND000029,KR5144420091,CLASS000385,C,class_return,3Y,4.34,2018-09-14,5,"[5,49]",cell_grid,1.0,오프라인(C) 오프라인(C) 2018-09-14 3.56 4.25 4.34 2.98 2.69
FUND000029,KR5144420091,,,benchmark,2Y,3.66,2018-09-14,5,[5],cell_grid,1.0,비교지수 비교지수 3.23 3.66 3.74 2.61 2.38
FUND000029,KR5144420091,,,benchmark,5Y,2.61,2018-09-14,5,[5],cell_grid,1.0,비교지수 비교지수 3.23 3.66 3.74 2.61 2.38
FUND000029,KR5144420091,,,benchmark,1Y,3.23,2018-09-14,5,[5],cell_grid,1.0,비교지수 비교지수 3.23 3.66 3.74 2.61 2.38
FUND000029,KR5144420091,,,benchmark,SINCE_INCEPTION,2.38,2018-09-14,5,[5],cell_grid,1.0,비교지수 비교지수 3.23 3.66 3.74 2.61 2.38
FUND000029,KR5144420091,,,benchmark,3Y,3.74,2018-09-14,5,[5],cell_grid,1.0,비교지수 비교지수 3.23 3.66 3.74 2.61 2.38
FUND000029,KR5144420091,,,volatility,1Y,0.15,2018-09-14,6,[6],cell_grid,1.0,수익률 변동성 수익률 변동성 0.15 0.22 0.28 0.35 0.32
FUND000029,KR5144420091,,,volatility,2Y,0.22,2018-09-14,6,[6],cell_grid,1.0,수익률 변동성 수익률 변동성 0.15 0.22 0.28 0.35 0.32
FUND000029,KR5144420091,,,volatility,3Y,0.28,2018-09-14,6,[6],cell_grid,1.0,수익률 변동성 수익률 변동성 0.15 0.22 0.28 0.35 0.32
FUND000029,KR5144420091,,,volatility,5Y,0.35,2018-09-14,6,[6],cell_grid,1.0,수익률 변동성 수익률 변동성 0.15 0.22 0.28 0.35 0.32
FUND000029,KR5144420091,,,volatility,SINCE_INCEPTION,0.32,2018-09-14,6,[6],cell_grid,1.0,수익률 변동성 수익률 변동성 0.15 0.22 0.28 0.35 0.32
FUND000029,KR5144420091,CLASS000382,A2,class_return,1Y,3.82,,49,[49],detail_return_table_cross_validated,1.0,수수료선취-오프라인 (A2) 수수료선취-오프라인 (A2) 3.82 4.51 4.60 3.24 2.97
FUND000029,KR5144420091,CLASS000382,A2,class_return,2Y,4.51,,49,[49],detail_return_table_cross_validated,1.0,수수료선취-오프라인 (A2) 수수료선취-오프라인 (A2) 3.82 4.51 4.60 3.24 2.97
FUND000029,KR5144420091,CLASS000382,A2,class_return,3Y,4.60,,49,[49],detail_return_table_cross_validated,1.0,수수료선취-오프라인 (A2) 수수료선취-오프라인 (A2) 3.82 4.51 4.60 3.24 2.97
FUND000029,KR5144420091,CLASS000382,A2,class_return,5Y,3.24,,49,[49],detail_return_table_cross_validated,1.0,수수료선취-오프라인 (A2) 수수료선취-오프라인 (A2) 3.82 4.51 4.60 3.24 2.97
FUND000029,KR5144420091,CLASS000382,A2,class_return,SINCE_INCEPTION,2.97,,49,[49],detail_return_table_cross_validated,1.0,수수료선취-오프라인 (A2) 수수료선취-오프라인 (A2) 3.82 4.51 4.60 3.24 2.97
FUND000029,KR5144420091,CLASS000381,A,class_return,1Y,3.66,,49,[49],detail_return_table_cross_validated,1.0,수수료선취-오프라인 (A) 수수료선취-오프라인 (A) 3.66 4.35 4.44 3.09 2.79
FUND000029,KR5144420091,CLASS000381,A,class_return,2Y,4.35,,49,[49],detail_return_table_cross_validated,1.0,수수료선취-오프라인 (A) 수수료선취-오프라인 (A) 3.66 4.35 4.44 3.09 2.79
FUND000029,KR5144420091,CLASS000381,A,class_return,3Y,4.44,,49,[49],detail_return_table_cross_validated,1.0,수수료선취-오프라인 (A) 수수료선취-오프라인 (A) 3.66 4.35 4.44 3.09 2.79
FUND000029,KR5144420091,CLASS000381,A,class_return,5Y,3.09,,49,[49],detail_return_table_cross_validated,1.0,수수료선취-오프라인 (A) 수수료선취-오프라인 (A) 3.66 4.35 4.44 3.09 2.79
FUND000029,KR5144420091,CLASS000381,A,class_return,SINCE_INCEPTION,2.79,,49,[49],detail_return_table_cross_validated,1.0,수수료선취-오프라인 (A) 수수료선취-오프라인 (A) 3.66 4.35 4.44 3.09 2.79
FUND000029,KR5144420091,CLASS000383,Ae,class_return,1Y,3.76,,49,[49],detail_return_table_cross_validated,1.0,수수료선취-온라인 (Ae) 수수료선취-온라인 (Ae) 3.76 4.45 4.55 3.19 2.90
FUND000029,KR5144420091,CLASS000383,Ae,class_return,2Y,4.45,,49,[49],detail_return_table_cross_validated,1.0,수수료선취-온라인 (Ae) 수수료선취-온라인 (Ae) 3.76 4.45 4.55 3.19 2.90
FUND000029,KR5144420091,CLASS000383,Ae,class_return,3Y,4.55,,49,[49],detail_return_table_cross_validated,1.0,수수료선취-온라인 (Ae) 수수료선취-온라인 (Ae) 3.76 4.45 4.55 3.19 2.90
FUND000029,KR5144420091,CLASS000383,Ae,class_return,5Y,3.19,,49,[49],detail_return_table_cross_validated,1.0,수수료선취-온라인 (Ae) 수수료선취-온라인 (Ae) 3.76 4.45 4.55 3.19 2.90
FUND000029,KR5144420091,CLASS000383,Ae,class_return,SINCE_INCEPTION,2.90,,49,[49],detail_return_table_cross_validated,1.0,수수료선취-온라인 (Ae) 수수료선취-온라인 (Ae) 3.76 4.45 4.55 3.19 2.90
FUND000029,KR5144420091,CLASS000386,Ce,class_return,1Y,3.71,,49,[49],detail_return_table_cross_validated,1.0,수수료미징구-온라인 (Ce) 수수료미징구-온라인 (Ce) 3.71 4.40 4.50 3.14 2.84
FUND000029,KR5144420091,CLASS000386,Ce,class_return,2Y,4.40,,49,[49],detail_return_table_cross_validated,1.0,수수료미징구-온라인 (Ce) 수수료미징구-온라인 (Ce) 3.71 4.40 4.50 3.14 2.84
FUND000029,KR5144420091,CLASS000386,Ce,class_return,3Y,4.50,,49,[49],detail_return_table_cross_validated,1.0,수수료미징구-온라인 (Ce) 수수료미징구-온라인 (Ce) 3.71 4.40 4.50 3.14 2.84
FUND000029,KR5144420091,CLASS000386,Ce,class_return,5Y,3.14,,49,[49],detail_return_table_cross_validated,1.0,수수료미징구-온라인 (Ce) 수수료미징구-온라인 (Ce) 3.71 4.40 4.50 3.14 2.84
FUND000029,KR5144420091,CLASS000386,Ce,class_return,SINCE_INCEPTION,2.84,,49,[49],detail_return_table_cross_validated,1.0,수수료미징구-온라인 (Ce) 수수료미징구-온라인 (Ce) 3.71 4.40 4.50 3.14 2.84
FUND000029,KR5144420091,CLASS000388,Cf,class_return,1Y,3.86,,49,[49],detail_return_table_cross_validated,1.0,수수료미징구-오프라인-기관 (Cf) 수수료미징구-오프라인-기관 (Cf) 3.86 4.55 4.64 3.28 2.99
FUND000029,KR5144420091,CLASS000388,Cf,class_return,2Y,4.55,,49,[49],detail_return_table_cross_validated,1.0,수수료미징구-오프라인-기관 (Cf) 수수료미징구-오프라인-기관 (Cf) 3.86 4.55 4.64 3.28 2.99
FUND000029,KR5144420091,CLASS000388,Cf,class_return,3Y,4.64,,49,[49],detail_return_table_cross_validated,1.0,수수료미징구-오프라인-기관 (Cf) 수수료미징구-오프라인-기관 (Cf) 3.86 4.55 4.64 3.28 2.99
FUND000029,KR5144420091,CLASS000388,Cf,class_return,5Y,3.28,,49,[49],detail_return_table_cross_validated,1.0,수수료미징구-오프라인-기관 (Cf) 수수료미징구-오프라인-기관 (Cf) 3.86 4.55 4.64 3.28 2.99
FUND000029,KR5144420091,CLASS000388,Cf,class_return,SINCE_INCEPTION,2.99,,49,[49],detail_return_table_cross_validated,1.0,수수료미징구-오프라인-기관 (Cf) 수수료미징구-오프라인-기관 (Cf) 3.86 4.55 4.64 3.28 2.99
FUND000029,KR5144420091,CLASS000390,Cw,class_return,1Y,3.87,,49,[49],detail_return_table_cross_validated,1.0,수수료미징구-오프라인-랩 (Cw) 수수료미징구-오프라인-랩 (Cw) 3.87 4.56 4.65 3.29 3.01
FUND000029,KR5144420091,CLASS000390,Cw,class_return,2Y,4.56,,49,[49],detail_return_table_cross_validated,1.0,수수료미징구-오프라인-랩 (Cw) 수수료미징구-오프라인-랩 (Cw) 3.87 4.56 4.65 3.29 3.01
FUND000029,KR5144420091,CLASS000390,Cw,class_return,3Y,4.65,,49,[49],detail_return_table_cross_validated,1.0,수수료미징구-오프라인-랩 (Cw) 수수료미징구-오프라인-랩 (Cw) 3.87 4.56 4.65 3.29 3.01
FUND000029,KR5144420091,CLASS000390,Cw,class_return,5Y,3.29,,49,[49],detail_return_table_cross_validated,1.0,수수료미징구-오프라인-랩 (Cw) 수수료미징구-오프라인-랩 (Cw) 3.87 4.56 4.65 3.29 3.01
FUND000029,KR5144420091,CLASS000390,Cw,class_return,SINCE_INCEPTION,3.01,,49,[49],detail_return_table_cross_validated,1.0,수수료미징구-오프라인-랩 (Cw) 수수료미징구-오프라인-랩 (Cw) 3.87 4.56 4.65 3.29 3.01
FUND000030,KR5144450095,CLASS000403,C,class_return,1Y,27.40,,6,"[6,51]",cell_grid,1.0,수수료미징구- 오프라인(C) 27.40 14.63 16.08 12.16 17.81
FUND000030,KR5144450095,CLASS000403,C,class_return,3Y,16.08,,6,"[6,51]",cell_grid,1.0,수수료미징구- 오프라인(C) 27.40 14.63 16.08 12.16 17.81
FUND000030,KR5144450095,CLASS000403,C,class_return,5Y,12.16,,6,"[6,51]",cell_grid,1.0,수수료미징구- 오프라인(C) 27.40 14.63 16.08 12.16 17.81
FUND000030,KR5144450095,CLASS000403,C,class_return,2Y,14.63,,6,"[6,51]",cell_grid,1.0,수수료미징구- 오프라인(C) 27.40 14.63 16.08 12.16 17.81
FUND000030,KR5144450095,CLASS000403,C,class_return,SINCE_INCEPTION,17.81,,6,"[6,51]",cell_grid,1.0,수수료미징구- 오프라인(C) 27.40 14.63 16.08 12.16 17.81
FUND000030,KR5144450095,,,benchmark,1Y,21.98,,6,[6],cell_grid,1.0,2019-08-14 투자실적추이 참조지수 참조지수 21.98 12.00 8.46 6.02 8.96
FUND000030,KR5144450095,,,benchmark,3Y,8.46,,6,[6],cell_grid,1.0,2019-08-14 투자실적추이 참조지수 참조지수 21.98 12.00 8.46 6.02 8.96
FUND000030,KR5144450095,,,benchmark,5Y,6.02,,6,[6],cell_grid,1.0,2019-08-14 투자실적추이 참조지수 참조지수 21.98 12.00 8.46 6.02 8.96
FUND000030,KR5144450095,,,benchmark,2Y,12.00,,6,[6],cell_grid,1.0,2019-08-14 투자실적추이 참조지수 참조지수 21.98 12.00 8.46 6.02 8.96
FUND000030,KR5144450095,,,benchmark,SINCE_INCEPTION,8.96,,6,[6],cell_grid,1.0,2019-08-14 투자실적추이 참조지수 참조지수 21.98 12.00 8.46 6.02 8.96
FUND000030,KR5144450095,,,volatility,1Y,24.64,,6,[6],cell_grid,1.0,(연평균 수익률) 수익률 변동성(%) 수익률 변동성(%) 24.64 22.42 21.29 20.59 22.34
FUND000030,KR5144450095,,,volatility,3Y,21.29,,6,[6],cell_grid,1.0,(연평균 수익률) 수익률 변동성(%) 수익률 변동성(%) 24.64 22.42 21.29 20.59 22.34
FUND000030,KR5144450095,,,volatility,5Y,20.59,,6,[6],cell_grid,1.0,(연평균 수익률) 수익률 변동성(%) 수익률 변동성(%) 24.64 22.42 21.29 20.59 22.34
FUND000030,KR5144450095,,,volatility,2Y,22.42,,6,[6],cell_grid,1.0,(연평균 수익률) 수익률 변동성(%) 수익률 변동성(%) 24.64 22.42 21.29 20.59 22.34
FUND000030,KR5144450095,,,volatility,SINCE_INCEPTION,22.34,,6,[6],cell_grid,1.0,(연평균 수익률) 수익률 변동성(%) 수익률 변동성(%) 24.64 22.42 21.29 20.59 22.34
FUND000030,KR5144450095,CLASS000398,A,class_return,1Y,27.62,,51,[51],detail_return_table_cross_validated,1.0,수수료선취-오프라인 (A) 수수료선취-오프라인 (A) 27.62 14.82 16.26 12.34 17.99
FUND000030,KR5144450095,CLASS000398,A,class_return,2Y,14.82,,51,[51],detail_return_table_cross_validated,1.0,수수료선취-오프라인 (A) 수수료선취-오프라인 (A) 27.62 14.82 16.26 12.34 17.99
FUND000030,KR5144450095,CLASS000398,A,class_return,3Y,16.26,,51,[51],detail_return_table_cross_validated,1.0,수수료선취-오프라인 (A) 수수료선취-오프라인 (A) 27.62 14.82 16.26 12.34 17.99
FUND000030,KR5144450095,CLASS000398,A,class_return,5Y,12.34,,51,[51],detail_return_table_cross_validated,1.0,수수료선취-오프라인 (A) 수수료선취-오프라인 (A) 27.62 14.82 16.26 12.34 17.99
FUND000030,KR5144450095,CLASS000398,A,class_return,SINCE_INCEPTION,17.99,,51,[51],detail_return_table_cross_validated,1.0,수수료선취-오프라인 (A) 수수료선취-오프라인 (A) 27.62 14.82 16.26 12.34 17.99
FUND000030,KR5144450095,CLASS000400,Ae,class_return,1Y,27.77,,51,[51],detail_return_table_cross_validated,1.0,수수료선취-온라인 (Ae) 수수료선취-온라인 (Ae) 27.77 14.99 16.45 12.53 18.18
FUND000030,KR5144450095,CLASS000400,Ae,class_return,2Y,14.99,,51,[51],detail_return_table_cross_validated,1.0,수수료선취-온라인 (Ae) 수수료선취-온라인 (Ae) 27.77 14.99 16.45 12.53 18.18
FUND000030,KR5144450095,CLASS000400,Ae,class_return,3Y,16.45,,51,[51],detail_return_table_cross_validated,1.0,수수료선취-온라인 (Ae) 수수료선취-온라인 (Ae) 27.77 14.99 16.45 12.53 18.18
FUND000030,KR5144450095,CLASS000400,Ae,class_return,5Y,12.53,,51,[51],detail_return_table_cross_validated,1.0,수수료선취-온라인 (Ae) 수수료선취-온라인 (Ae) 27.77 14.99 16.45 12.53 18.18
FUND000030,KR5144450095,CLASS000400,Ae,class_return,SINCE_INCEPTION,18.18,,51,[51],detail_return_table_cross_validated,1.0,수수료선취-온라인 (Ae) 수수료선취-온라인 (Ae) 27.77 14.99 16.45 12.53 18.18
FUND000030,KR5144450095,CLASS000404,Ce,class_return,1Y,27.66,,51,[51],detail_return_table_cross_validated,1.0,수수료미징구-온라인 (Ce) 수수료미징구-온라인 (Ce) 27.66 14.89 16.35 12.43 18.08
FUND000030,KR5144450095,CLASS000404,Ce,class_return,2Y,14.89,,51,[51],detail_return_table_cross_validated,1.0,수수료미징구-온라인 (Ce) 수수료미징구-온라인 (Ce) 27.66 14.89 16.35 12.43 18.08
FUND000030,KR5144450095,CLASS000404,Ce,class_return,3Y,16.35,,51,[51],detail_return_table_cross_validated,1.0,수수료미징구-온라인 (Ce) 수수료미징구-온라인 (Ce) 27.66 14.89 16.35 12.43 18.08
FUND000030,KR5144450095,CLASS000404,Ce,class_return,5Y,12.43,,51,[51],detail_return_table_cross_validated,1.0,수수료미징구-온라인 (Ce) 수수료미징구-온라인 (Ce) 27.66 14.89 16.35 12.43 18.08
FUND000030,KR5144450095,CLASS000404,Ce,class_return,SINCE_INCEPTION,18.08,,51,[51],detail_return_table_cross_validated,1.0,수수료미징구-온라인 (Ce) 수수료미징구-온라인 (Ce) 27.66 14.89 16.35 12.43 18.08
FUND000030,KR5144450095,CLASS000406,Cf,class_return,1Y,27.82,,51,[51],detail_return_table_cross_validated,1.0,수수료미징구-오프라인-기관 (Cf) 수수료미징구-오프라인-기관 (Cf) 27.82 15.14 16.64 12.71 18.38
