fund_id,product_code,kind,rule_text,source_page
FUND000016,KR514X450008,매입기준가,- 15시 30분 (오후 3시 30분) 이전에 자금 을 납입한 경우 : 자금을 납입한 영업일로부 터 2 영업일(D+1)에 공고되는 기준가격을 적 용하여 매입 - 15시 30분 (오후 3시 30분) 경과 후 자금 을 납입한 경우 : 자금을 납입한 영업일로부 터 3 영업일(D+2)에 공고되는 기준가격을 적 용하여 매입,8
FUND000016,KR514X450008,환매기준가,- 15시 30분 (오후 3시 30분) 이전에 환 매를 청구한 경우 : 환매청구일로부터 2 영 업일(D+1)에 공고되는 기 준가격을 적용. 4 영업일 (D+3)에 관련 세금 등 을 공제한 후 환매대금을 지급 - 15시 30분 (오후 3시 30분) 경과 후에 환매를 청구한 경우 : 환매청구일로부터 3 영업일(D+2) 에 공고되는 기준가격을 적용. 4 영업일 (D+3)에 관련 세금 등을 공제한 후 환매대금을 지급,8
FUND000031,KR5152420028,매입기준가,ㆍ17시 이전:2영업일 기준가 매입 ㆍ17시 경과 후:3영업일 기준가 매입,8
FUND000031,KR5152420028,환매기준가,ㆍ17시 이전:3영업일 기준가 3영업일 지급 ㆍ17시 경과 후: 4영업일 기준가 4영업일 지급,8
FUND000007,KR515302022M,매입기준가,∙ 15시30분(오후3시30분)이전 : 제2영업일에 공고되는 기준가격을 적용 ∙ 15시30분(오후3시30분)경과 후 : 제3영업일에 공고되는 기준가격을 적용,7
FUND000007,KR515302022M,환매기준가,∙ 15시30분(오후3시30분)이전 : 제2영업일 기준가격 적용 제4영업일 지급 ∙ 15시30분(오후3시30분)경과 후 : 제3영업일 기준가격 적용 제4영업일 지급,7
FUND000057,KR5153420022,매입기준가,1. 17시 이전 : 자금을 납입하는 영업일(D)로 부터 제2영업일에 공고되는 기준가격을 적용 2. 17시 경과후 : 자금을 납입하는 영업일(D)로 부터 제3영업일에 공고되는 기준가격을 적용,5
FUND000057,KR5153420022,환매기준가,"1. 17시 이전 : 환매청구일(D)로 부터 제3영업일에 공 고되는 기준가격을 적용하여,제4영업일에 환매대금을 지급 2. 17시 경과후 : 환매청구일(D)로 부터 제4영업일에 공고되는 기준가격을 적용하여,제5영업일에 환매대금 을 지급",5
FUND000058,KR5153420063,매입기준가,1. 17시 이전 : 자금을 납입하는 영업일(D)로 부터 제2영업일에 공고되는 기준가격을 적용 2. 17시 경과후 : 자금을 납입하는 영업일(D)로 부터 제3영업일에 공고되는 기준가격을 적용,5
FUND000058,KR5153420063,환매기준가,"1. 17시 이전 : 환매청구일(D)로 부터 제3영업일에 공 고되는 기준가격을 적용하여,제3영업일에 환매대금을 지급 2. 17시 경과후 : 환매청구일(D)로 부터 제4영업일에 공고되는 기준가격을 적용하여,제4영업일에 환매대금 을 지급",5
FUND000059,KR5153420079,매입기준가,1. 17시 이전 : 자금을 납입하는 영업일(D)로 부터 제2영업일에 공고되는 기준가격을 적용 2. 17시 경과후 : 자금을 납입하는 영업일(D)로 부터 제3영업일에 공고되는 기준가격을 적용,5
FUND000059,KR5153420079,환매기준가,"1. 17시 이전 : 환매청구일(D)로 부터 제3영업일에 공 고되는 기준가격을 적용하여,제3영업일에 환매대금을 지급 2. 17시 경과후 : 환매청구일(D)로 부터 제4영업일에 공고되는 기준가격을 적용하여,제4영업일에 환매대금 을 지급",5
FUND000060,KR5153420105,매입기준가,1. 17시 이전 : 자금을 납입하는 영업일(D)로 부터 제2영업일에 공고되는 기준가격을 적용 2. 17시 경과후 : 자금을 납입하는 영업일(D)로 부터 제3영업일에 공고되는 기준가격을 적용,5
FUND000060,KR5153420105,환매기준가,"1. 17시 이전 : 환매청구일(D)로 부터 제3영업일에 공 고되는 기준가격을 적용하여,제3영업일에 환매대금을 지급 2. 17시 경과후 : 환매청구일(D)로 부터 제4영업일에 공고되는 기준가격을 적용하여,제4영업일에 환매대금 을 지급",5
FUND000061,KR5153420318,매입기준가,1. 17시 이전 : 자금을 납입하는 영업일(D)로 부터 제3영업일에 공고되는 기준가격을 적용 2. 17시 경과후 : 자금을 납입하는 영업일(D)로 부터 제4영업일에 공고되는 기준가격을 적용,7
FUND000061,KR5153420318,환매기준가,"1. 17시 이전 : 환매청구일(D)로 부터 제3영업일에 공 고되는 기준가격을 적용하여,제6영업일에 환매대금을 지급 2. 17시 경과후 : 환매청구일(D)로 부터 제4영업일에 공고되는 기준가격을 적용하여,제6영업일에 환매대금 을 지급",7
FUND000062,KR5153420339,매입기준가,1. 17시 이전 : 자금을 납입하는 영업일(D)로 부터 제2영업일에 공고되는 기준가격을 적용 2. 17시 경과후 : 자금을 납입하는 영업일(D)로 부터 제3영업일에 공고되는 기준가격을 적용,6
FUND000062,KR5153420339,환매기준가,"1. 17시 이전 : 환매청구일(D)로 부터 제2영업일에 공 고되는 기준가격을 적용하여,제2영업일에 환매대금을 지급 2. 17시 경과후 : 환매청구일(D)로 부터 제3영업일에 공고되는 기준가격을 적용하여,제3영업일에 환매대금 을 지급",6
FUND000063,KR5153450009,매입기준가,1. 15시 30분 이전 : 자금을 납입하는 영업일(D)로 부터 제2영업일에 공고되는 기준가격을 적용 2. 15시 30분 경과후 : 자금을 납입하는 영업일(D)로 부터 제3영업일에 공고되는 기준가격을 적용,5
FUND000063,KR5153450009,환매기준가,"1. 15시 30분 이전 : 환매청구일(D)로 부터 제3영업일 에 공고되는 기준가격을 적용하여,제4영업일에 환매 대금을 지급 2. 15시 30분 경과후 : 환매청구일(D)로 부터 제4영업 일에 공고되는 기준가격을 적용하여,제5영업일에 환 매대금을 지급",5
FUND000064,KR5153450112,매입기준가,1. 15시 30분 이전 : 자금을 납입하는 영업일(D)로 부터 제2영업일에 공고되는 기준가격을 적용 2. 15시 30분 경과후 : 자금을 납입하는 영업일(D)로 부터 제3영업일에 공고되는 기준가격을 적용,6
FUND000064,KR5153450112,환매기준가,"1. 15시 30분 이전 : 환매청구일(D)로 부터 제3영업일 에 공고되는 기준가격을 적용하여,제4영업일에 환매 대금을 지급 2. 15시 30분 경과후 : 환매청구일(D)로 부터 제4영업 일에 공고되는 기준가격을 적용하여,제5영업일에 환 매대금을 지급",6
FUND000065,KR5153450209,매입기준가,1. 15시 30분 이전 : 자금을 납입하는 영업일(D)로 부터 제2영업일에 공고되는 기준가격을 적용 2. 15시 30분 경과후 : 자금을 납입하는 영업일(D)로 부터 제3영업일에 공고되는 기준가격을 적용,5
FUND000065,KR5153450209,환매기준가,"1. 15시 30분 이전 : 환매청구일(D)로 부터 제2영업일 에 공고되는 기준가격을 적용하여,제4영업일에 환매 대금을 지급 2. 15시 30분 경과후 : 환매청구일(D)로 부터 제3영업 일에 공고되는 기준가격을 적용하여,제4영업일에 환 매대금을 지급",5
FUND000066,KR5153450250,매입기준가,1. 15시 30분 이전 : 자금을 납입하는 영업일(D)로 부터 제2영업일에 공고되는 기준가격을 적용 2. 15시 30분 경과후 : 자금을 납입하는 영업일(D)로 부터 제3영업일에 공고되는 기준가격을 적용,5
FUND000066,KR5153450250,환매기준가,"1. 15시 30분 이전 : 환매청구일(D)로 부터 제2영업일 에 공고되는 기준가격을 적용하여,제4영업일에 환매 대금을 지급 2. 15시 30분 경과후 : 환매청구일(D)로 부터 제3영업 일에 공고되는 기준가격을 적용하여,제4영업일에 환 매대금을 지급",5
FUND000067,KR5153450268,매입기준가,1. 15시 30분 이전 : 자금을 납입하는 영업일(D)로 부터 제2영업일에 공고되는 기준가격을 적용 2. 15시 30분 경과후 : 자금을 납입하는 영업일(D)로 부터 제3영업일에 공고되는 기준가격을 적용,6
FUND000067,KR5153450268,환매기준가,"1. 15시 30분 이전 : 환매청구일(D)로 부터 제2영업일 에 공고되는 기준가격을 적용하여,제4영업일에 환매 대금을 지급 2. 15시 30분 경과후 : 환매청구일(D)로 부터 제3영업 일에 공고되는 기준가격을 적용하여,제4영업일에 환 매대금을 지급",6
FUND000068,KR5153450431,매입기준가,1. 15시 30분 이전 : 자금을 납입하는 영업일(D)로 부터 제2영업일에 공고되는 기준가격을 적용 2. 15시 30분 경과후 : 자금을 납입하는 영업일(D)로 부터 제3영업일에 공고되는 기준가격을 적용,5
FUND000068,KR5153450431,환매기준가,"1. 15시 30분 이전 : 환매청구일(D)로 부터 제2영업일 에 공고되는 기준가격을 적용하여,제4영업일에 환매 대금을 지급 2. 15시 30분 경과후 : 환매청구일(D)로 부터 제3영업 일에 공고되는 기준가격을 적용하여,제4영업일에 환 매대금을 지급",5
FUND000069,KR5153450658,매입기준가,1. 17시 이전 : 자금을 납입하는 영업일(D)로 부터 제2영업일에 공고되는 기준가격을 적용 2. 17시 경과후 : 자금을 납입하는 영업일(D)로 부터 제3영업일에 공고되는 기준가격을 적용,7
FUND000069,KR5153450658,환매기준가,"1. 17시 이전 : 환매청구일(D)로 부터 제2영업일에 공 고되는 기준가격을 적용하여,제2영업일에 환매대금을 지급 2. 17시 경과후 : 환매청구일(D)로 부터 제3영업일에 공고되는 기준가격을 적용하여,제3영업일에 환매대금 을 지급",7
FUND000070,KR5153450772,매입기준가,1. 15시 30분 이전 : 자금을 납입하는 영업일(D)로 부터 제2영업일에 공고되는 기준가격을 적용 2. 15시 30분 경과후 : 자금을 납입하는 영업일(D)로 부터 제3영업일에 공고되는 기준가격을 적용,6
FUND000070,KR5153450772,환매기준가,"1. 15시 30분 이전 : 환매청구일(D)로 부터 제2영업일 에 공고되는 기준가격을 적용하여,제4영업일에 환매 대금을 지급 2. 15시 30분 경과후 : 환매청구일(D)로 부터 제3영업 일에 공고되는 기준가격을 적용하여,제4영업일에 환 매대금을 지급",6
FUND000071,KR5153450785,매입기준가,1. 15시 30분 이전 : 자금을 납입하는 영업일(D)로 부터 제2영업일에 공고되는 기준가격을 적용 2. 15시 30분 경과후 : 자금을 납입하는 영업일(D)로 부터 제3영업일에 공고되는 기준가격을 적용,6
FUND000071,KR5153450785,환매기준가,"1. 15시 30분 이전 : 환매청구일(D)로 부터 제2영업일 에 공고되는 기준가격을 적용하여,제4영업일에 환매 대금을 지급 2. 15시 30분 경과후 : 환매청구일(D)로 부터 제3영업 일에 공고되는 기준가격을 적용하여,제4영업일에 환 매대금을 지급",6
FUND000072,KR5153450791,매입기준가,1. 15시 30분 이전 : 자금을 납입하는 영업일(D)로 부터 제2영업일에 공고되는 기준가격을 적용 2. 15시 30분 경과후 : 자금을 납입하는 영업일(D)로 부터 제3영업일에 공고되는 기준가격을 적용,5
FUND000072,KR5153450791,환매기준가,"1. 15시 30분 이전 : 환매청구일(D)로 부터 제3영업일 에 공고되는 기준가격을 적용하여,제4영업일에 환매 대금을 지급 2. 15시 30분 경과후 : 환매청구일(D)로 부터 제4영업 일에 공고되는 기준가격을 적용하여,제5영업일에 환 매대금을 지급",5
FUND000073,KR5153451009,매입기준가,1. 17시 이전 : 자금을 납입하는 영업일(D)로 부터 제3영업일에 공고되는 기준가격을 적용 2. 17시 경과후 : 자금을 납입하는 영업일(D)로 부터 제4영업일에 공고되는 기준가격을 적용,6
FUND000073,KR5153451009,환매기준가,"1. 17시 이전 : 환매청구일(D)로 부터 제4영업일에 공 고되는 기준가격을 적용하여,제8영업일에 환매대금을 지급 2. 17시 경과후 : 환매청구일(D)로 부터 제5영업일에 공고되는 기준가격을 적용하여,제9영업일에 환매대금 을 지급",6
FUND000074,KR5153520012,매입기준가,1. 17시 이전 : 자금을 납입하는 영업일(D)로 부터 제2영업일에 공고되는 기준가격을 적용 2. 17시 경과후 : 자금을 납입하는 영업일(D)로 부터 제3영업일에 공고되는 기준가격을 적용,5
FUND000074,KR5153520012,환매기준가,"1. 17시 이전 : 환매청구일(D)로 부터 제3영업일에 공 고되는 기준가격을 적용하여,제3영업일에 환매대금을 지급 2. 17시 경과후 : 환매청구일(D)로 부터 제4영업일에 공고되는 기준가격을 적용하여,제4영업일에 환매대금 을 지급",5
FUND000008,KR5156450026,매입기준가,‧ 오후 3시 30분 이전 : 2영업일 기준가 매입 ‧ 오후 3시 30분 이후 : 3영업일 기준가 매입,6
FUND000008,KR5156450026,환매기준가,"① 오후 3시30분(15시30분) 이전에 환매를 청구한 경우: 환매를 청구한 날로부터 제2영업일(D+1)에 공고되는 수익증권의 기준가격을 적용하여 제4영업일(D+3)에 관련세금 등을 공제한 후 환매대금을 지급합니다. ② 오후 3시30분(15시30분) 경과 후에 환매를 청구한 경우: 환매를 청구한 날로부터 제3영업일(D+2)에 공고되는 수익증권의 기준가격을 적용하여 제4영업일(D+3)에 관련세금 등을 공제한 후 환매대금을 지급합니다.  ※수익증권의 판매회사 전자시스템에 따라 매입 또는 환매업무를 처리한 경우에는 거래전표에 표시 된 시점을 매입 또는 환매를 청구한 시점으로 봅니다. 다만, 수익자의 개별적인 매입 또는 환매청구 없이 사전약정에 따라 주기적으로 수익증권의 매입 또는 환매업무가 처리되는 경우에는 매입 또는 환매의 기준시점 이전에 매입 또는 환매청구가 이루어진 것으로 봅니다. 환매대금은 투자신탁재산으로 보유중인 금전 또는 투자신탁재산을 매각하여 조성한 금전으로 지급",25
FUND000001,KR5157420003,매입기준가,오후 5시 이전에 자금을 납입한 경우: 자금을 납입한 영업일로부터 제2영업일(D+1)에 공고되는 기준가격을 적용하여 매입 오후 5시 경과 후 자금을 납입한 경우: 자금을 납입한 영업일로부터 제3영업일(D+2)에 공고되는 기준가격을 적용하여 매입,5
FUND000001,KR5157420003,환매기준가,"(가) 오후 5시 이전에 환매를 청구한 경우: 환매를 청구한 날로부터 제3영업일(D+2)에 공고되는 기준가격을 적용하여 제3영업일(D+2)에 관련세금 등을 공제한 후 환매대금을 지급합니다. 제1영업일 제2영업일 제3영업일 환매청구일 기준가격 적용일 환매대금 지급일 (나) 오후 5시 경과 후에 환매를 청구한 경우: 환매를 청구한 날로부터 제4영업일(D+3)에 공고되는 기준가격을 적용하여 제4영업일(D+3)에 관련세금 등을 공제한 후 환매대금이 지급됩니다. 제1영업일 제2영업일 제3영업일 제4영업일 환매청구일 기준가격 적용일 환매대금 지급일 (다) 판매회사가 해산ㆍ허가취소, 업무정지 등의 사유(이하 “해산등”)로 인하여 환매청구에 응할 수 없는 경우 에는 집합투자업자에 직접 청구할 수 있으며, 집합투자업자가 해산 등으로 인하여 환매에 응할 수 없는 경우에는 신탁 업자에 직접 청구할 수 있습니다.",23
FUND000002,KR5157450017,매입기준가,오후 3시 30분 이전에 자금을 납입한 경우: 자금을 납입한 영업일로부터 제2영업일(D+1)에 공고되는 기준가격을 적용하여 매입 오후 3시 30분 경과 후 자금을 납입한 경우: 자금을 납입한 영업일로부터 제3영업일(D+2)에 공고되는 기준가격을 적용하여 매입,5
FUND000002,KR5157450017,환매기준가,오후 3시 30분 이전에 환매를 청구한 경우: 환매청구일로부터 제2영업일(D+1)에 공고되는 기 준가격을 적용. 제4영업일(D+3)에 관련 세금 등 을 공제한 후 환매대금을 지급 오후 3시 30분 경과 후에 환매를 청구한 경우: 환매청구일로부터 제3영업일(D+2)에 공고되는 기 준가격을 적용. 제4영업일(D+3)에 관련세금 등을 공제한 후 환매대금을 지급,5
FUND000003,KR5157450090,매입기준가,오후 3시 30분 이전에 자금을 납입한 경우: 자금을 납입한 영업일로부터 제2영업일(D+1)에 공고되는 기준가격을 적용하여 매입 오후 3시 30분 경과 후 자금을 납입한 경우: 자금을 납입한 영업일로부터 제3영업일(D+2)에 공고되는 기준가격을 적용하여 매입,6
FUND000003,KR5157450090,환매기준가,오후 3시 30분 이전에 환매를 청구한 경우: 환매청구일로부터 제3영업일(D+2)에 공고되는 기 준가격을 적용. 제4영업일(D+3)에 관련 세금 등 을 공제한 후 환매대금을 지급 오후 3시 30분 경과 후에 환매를 청구한 경우: 환매청구일로부터 제4영업일(D+3)에 공고되는 기 준가격을 적용. 제5영업일(D+4)에 관련세금 등을 공제한 후 환매대금을 지급,6
FUND000020,KR5160420009,매입기준가,•17시 이전: 2영업일 기준가 매입 •17시 경과 후: 3영업일 기준가 매입,9
FUND000020,KR5160420009,환매기준가,"•17시 이전: 3영업일 기준가, 3영업일 지급 •17시 경과 후: 4영업일 기준가, 4영업일 지급",9
FUND000017,KR516702010M,매입기준가,1) 15시 30분 이전: 제2영업일 기준가 적용 2) 15시 30분 이후: 제3영업일 기준가 적용,5
FUND000017,KR516702010M,환매기준가,"1) 15시 30분 이전: 제2영업일 기준가 적용, 제4영업일 지급 2) 15시 30분 이후: 제3영업일 기준가 적용, 제4영업일 지급",5
FUND000013,KR5169950018,매입기준가,- 15시 30분(오후 3시 30분)이전에 자금을 납입한 경우: 납입일로부터 2영업일(D+1)에 공고되는 기준 가격을 적용하여 매입 - 15시 30분(오후 3시 30분)경과 후 자금을 납입한 경우: 납입일로부터 3영업일(D+2)에 공고되는 기준 가격을 적용하여 매입,5
FUND000013,KR5169950018,환매기준가,- 15시 30분(오후 3시 30분)이전 환매를 청 구한 경우: 환매청구일부터 2영업일(D+1)에 공고되는 기준가격을 적용. 4영업일(D+3)에 관련 세금 등을 공제한 후 환매대금 지급 - 15시 30분(오후 3시 30분)경과 후 환매를 청구한 경우: 환매를 청구한날로부터 기산하 여 3영업일(D+2)에 공고되는 수익증권 기준 가격을 적용하여 환매를 청구한 날로부터 기 산하여 4영업일(D+3)에 관련 세금 등을 공 제한 후 환매 대금 지급,5
FUND000014,KR5172450019,매입기준가, 15시 30분 이전: 2영업일 기준가격으로 매입  15시 30분 경과후 : 3영업일 기준가격으로 매입,5
FUND000014,KR5172450019,환매기준가, 15 시 30 분 이전: 2 영업일 기준가격으로 4영업일에 지급  15 시 30 분 경과후 : 3 영업일 기준가격으로 4영업일에 지급,5
FUND000019,KR5174420011,매입기준가,17시 이전에 자금을 납입한 경우: 자금을 납입한 영업일로부터 2영업일 (D+1)에 공고되는 기준가격을 적용하여 매입합니다. 17시 경과 후에 자금을 납입한 경우: 자금을 납입한 영업일로부터 3영업일 (D+2)에 공고되는 기준가격을 적용하여 매입합니다.,6
FUND000019,KR5174420011,환매기준가,(가) 17시(오후 5시) 이전 환매청구한 경우 : 환매를 청구한 날로부터 3영업일에 공고되는 수익증권에 기준가격을 적용하여 3영업일에 환매금액 지급 (나) 17시(오후 5시) 경과 후 환매청구한 경우 : 환매를 청구한 날로부터 4영업일에 공고되는 수익증권 기준가격을 적용하여 4영업일에 환매금액 지급,20
FUND000075,KR518101002M,매입기준가,1. 17시 이전 : 자금을 납입하는 영업일(D)로 부터 제2영업일에 공고되는 기준가격을 적용 2. 17시 경과후 : 자금을 납입하는 영업일(D)로 부터 제3영업일에 공고되는 기준가격을 적용,5
FUND000075,KR518101002M,환매기준가,"1. 17시 이전 : 환매청구일(D)로 부터 제3영업일에 공 고되는 기준가격을 적용하여,제3영업일에 환매대금을 지급 2. 17시 경과후 : 환매청구일(D)로 부터 제4영업일에 공고되는 기준가격을 적용하여,제4영업일에 환매대금 을 지급",5
FUND000092,KR518101012M,매입기준가,ㆍ오후 5시 이전에 자금을 납입한 경우 : 자금을 납입한 영업일로부터 2영업일 (D+1)에 공고되는 기준가격을 적용하여 매입 ㆍ오후 5시 경과 후에 자금을 납입한 경 우 : 자금을 납입한 영업일로부터 3영업 일(D+2)에 공고되는 기준가격을 적용하여 매입,7
FUND000092,KR518101012M,환매기준가,ㆍ오후 5시 이전에 환매를 청구한 경우 : 환매청구일로부터 3영업일(D+2)에 공고되 는 기준가격을 적용. 3영업일(D+2)에 관련 세금 등을 공제한 후 환매대금을 지급 ㆍ오후 5시 경과 후에 환매를 청구한 경 우 : 환매청구일로부터 4영업일(D+3)에 공 고되는 기준가격을 적용. 4영업일(D+3)에 관련 세금 등을 공제한 후 환매대금을 지급,7
FUND000063,KR518102001M,매입기준가,1. 15시 30분 이전 : 자금을 납입하는 영업일(D)로 부터 제2영업일에 공고되는 기준가격을 적용 2. 15시 30분 경과후 : 자금을 납입하는 영업일(D)로 부터 제3영업일에 공고되는 기준가격을 적용,5
FUND000063,KR518102001M,환매기준가,"1. 15시 30분 이전 : 환매청구일(D)로 부터 제3영업일 에 공고되는 기준가격을 적용하여,제4영업일에 환매 대금을 지급 2. 15시 30분 경과후 : 환매청구일(D)로 부터 제4영업 일에 공고되는 기준가격을 적용하여,제5영업일에 환 매대금을 지급",5
FUND000085,KR5185450009,매입기준가,"매입청구시 적용되는 기준가격은 아래와 같으며, 기준시점은 판매회사의 전산시스템에 의하여 거래전표에 표시된 시간으로 구분하여 처리합니다. ① 오후 3시 30분 이전에 자금을 납입한 경우: 자금을 납입한 영업일로부터 제2영업일(D+1)에 공고되는 기준가격을 적용 ② 오후 3시 30분 경과 후에 자금을 납입한 경우: 자금을 납입한 영업일로부터 제3영업일(D+2)에 공고되는 기준가격을 적용 ③ 이 투자신탁을 최초로 설정하는 날의 기준가격은 1,000원으로 합니다. 2) 환매 중도환매가능 여부 및 환매수수료 부과여부는 아래와 같습니다. 중도환매 허용 중도환매 허용 중도환매 불가 (중도환매시 비용 발생) (중도환매시 비용 발생하지 않음) - - ○ 가. 수익증권의 환매 - 이 투자신탁의 수익증권은 판매회사 영업시간 중 판매회사 창구에서 직접 환매 청구하실 수 있습니다 또한, 판매회사에 따라 인터넷에서 온라인 환매청구를 할 수 있습니다. - 집합투자업자는 수익자가 이 투자신탁 수익증권의 환매를 청구한 경우 모투자신탁 수익증권의 환매대금으로 환매에 응하지 않을 특별한 사유가 없는 한 수익자가 환매를 청구한 날에 모투자신탁 수익증권의 환매를 청구하여야 합니다. 다만, 이 투자신탁이 보유중인 금전 등으로 환매에 충분히 응할 수 있는 경우에는 그러하지 아니할 수 있습니다.",21
FUND000085,KR5185450009,환매기준가,"환매청구시 적용되는 기준가격은 아래와 같으며, 기준시점은 판매회사의 전산시스템에 의하여 거래전표에 표시된 시간으로 구분하여 처리합니다. ① 오후 3시 30분 이전에 환매를 청구한 경우: 환매를 청구한 날로부터 제2영업일(D+1)에 공고되는 기준가격을 적용하여 제4영업일(D+3)에 관련세금등을 공제한 후 판매회사를 경유하여 환매대금을 지급합니다. ② 오후 3시 30분 경과 후에 환매를 청구한 경우: 환매를 청구한 날로부터 제3영업일(D+2)에 공고되는 기준가격을 적용하여 제4영업일(D+3)에 관련세금등을 공제한 후 판매회사를 경유하여 환매대금을 지급합니다. ③ 판매회사가 해산ᆞ인가취소, 업무정지 기타 법 시행령 제253조에서 정하는 사유(이하 “해산등”)로 인하여 환매청구에 응할 수 없는 경우에는 법 시행규칙에서 제23조에서 정하는 방법에 따라 집합투자업자에 직접 청구할 수 있으며, 집합투자업자가 해산 등으로 인하여 환매에 응할 수 없는 경우에는 신탁업자에 직접 청구할 수 있습니다.",22
FUND000015,KR5194450018,매입기준가,오후3시30분 이전(경과후) 제2(3)영업일 공고 기준가격을 적용하여 매입,7
FUND000015,KR5194450018,환매기준가,오후3시30분 이전(경과후) 제2(3)영업일 공고 기준가격을 적용하여 제4(4)영업일에 환매대금 지급,7
FUND000009,KR555202013M,매입기준가,‧ 오후 3시 30분 이전 : 2영업일 기준가 매입 ‧ 오후 3시 30분 이후 : 3영업일 기준가 매입,6
FUND000009,KR555202013M,환매기준가,① 오후 3시30분 이전 환매를 청구한 경우: 환매를 청구한 날로부터 제2영업일의 주권의 기준가격을 적용하여 제4영업일에 환매금액 지급 ② 오후 3시30분 경과 후 환매를 청구한 경우: 환매를 청구한 날로부터 제3영업일의 주권의 기준가 격을 적용하여 제4영업일에 환매금액 지급,19
