fund_id,product_code,team_class_code,class_id,mapping_status,raw_label,fee_type,channel,account_type,retail,eligibility,front_load_fee_text,back_load_fee_text,redemption_fee_text,switch_fee_text,total_fee_pct,distribution_fee_pct,peer_avg_fee_pct,total_fee_and_cost_pct,cost_projection_per_10m,fee_breakdown,source_pages,method,confidence,evidence
FUND000025,KR5127450217,A-G,CLASS000331,EXACT_NORMALIZED_MATCH,수수료선취-오프라인-무권유저비용,선취,오프라인,,True,판매회사 등 투자권유 없이 가입,납입금액의 0.7%이내,없음,없음,,0.9240,0.504,-,0.924,"{""1y"":""164"",""2y"":""261"",""3y"":""363"",""5y"":""580"",""10y"":""1204""}","[{""label"":""management_fee"",""value"":""0.385""},{""label"":""trustee_fee"",""value"":""0.020""},{""label"":""admin_fee"",""value"":""0.015""}]","[14,31]",detail_table_cross_validated,0.7,"[상세표 보강] [(6, '0.504'), (7, '0.385'), (8, '0.020'), (9, '0.015')]"
FUND000025,KR5127450217,C,CLASS000321,EXACT_NORMALIZED_MATCH,수수료미징구-오프라인,미징구,오프라인,,True,제한없음,없음,없음,없음,,1.420,1.000,1.350,1.422,"{""1y"":""145"",""2y"":""295"",""3y"":""451"",""5y"":""780"",""10y"":""1711""}","[{""label"":""management_fee"",""value"":""0.385""},{""label"":""trustee_fee"",""value"":""0.020""},{""label"":""admin_fee"",""value"":""0.015""}]","[5,14]",cell_grid,1.0,"클래스명: 수수료미징구- 오프라인(C) | - - 1.420 1.000 1.350 1.422 145 295 451 780 1,711"
FUND000025,KR5127450217,C-E,CLASS000322,EXACT_NORMALIZED_MATCH,수수료미징구-온라인,미징구,온라인,,True,온라인 가입,없음,없음,없음,,0.920,0.500,1.020,0.925,"{""1y"":""95"",""2y"":""193"",""3y"":""295"",""5y"":""514"",""10y"":""1143""}","[{""label"":""management_fee"",""value"":""0.385""},{""label"":""trustee_fee"",""value"":""0.020""},{""label"":""admin_fee"",""value"":""0.015""}]","[5,14]",cell_grid,1.0,"클래스명: 투자비용 수수료미징구- 온라인(C-E) | - - 0.920 0.500 1.020 0.925 95 193 295 514 1,143"
FUND000025,KR5127450217,C-F,CLASS000323,EXACT_NORMALIZED_MATCH,수수료미징구-오프라인-기관,미징구,오프라인,,False,"기금, 전문투자자, 50억원 이상 매입한 법인(또는 투자자)",없음,없음,없음,,0.4500,0.030,-,0.450,"{""1y"":""46"",""2y"":""94"",""3y"":""145"",""5y"":""253"",""10y"":""570""}","[{""label"":""management_fee"",""value"":""0.385""},{""label"":""trustee_fee"",""value"":""0.020""},{""label"":""admin_fee"",""value"":""0.015""}]","[14,31]",detail_table_cross_validated,0.7,"[상세표 보강] [(6, '0.030'), (7, '0.385'), (8, '0.020'), (9, '0.015')]"
FUND000025,KR5127450217,C-G,CLASS000332,EXACT_NORMALIZED_MATCH,수수료미징구-오프라인-무권유저비용,미징구,오프라인,,True,판매회사 등 투자권유 없이 가입,없음,없음,없음,,1.1200,0.700,-,1.120,"{""1y"":""115"",""2y"":""233"",""3y"":""357"",""5y"":""619"",""10y"":""1370""}","[{""label"":""management_fee"",""value"":""0.385""},{""label"":""trustee_fee"",""value"":""0.020""},{""label"":""admin_fee"",""value"":""0.015""}]","[14,31]",detail_table_cross_validated,0.7,"[상세표 보강] [(6, '0.700'), (7, '0.385'), (8, '0.020'), (9, '0.015')]"
FUND000025,KR5127450217,C-P,CLASS000326,EXACT_NORMALIZED_MATCH,수수료미징구-오프라인-개인연금,미징구,오프라인,개인연금,True,연금저축용,없음,없음,없음,,1.2200,0.800,-,1.221,"{""1y"":""125"",""2y"":""254"",""3y"":""388"",""5y"":""673"",""10y"":""1485""}","[{""label"":""management_fee"",""value"":""0.385""},{""label"":""trustee_fee"",""value"":""0.020""},{""label"":""admin_fee"",""value"":""0.015""}]","[14,31]",detail_table_cross_validated,0.7,"[상세표 보강] [(6, '0.800'), (7, '0.385'), (8, '0.020'), (9, '0.015')]"
FUND000025,KR5127450217,C-Pe,CLASS000327,EXACT_NORMALIZED_MATCH,수수료미징구-온라인-개인연금,미징구,온라인,개인연금,True,온라인 가입 연금저축용,없음,없음,없음,,0.8200,0.400,-,0.822,"{""1y"":""84"",""2y"":""172"",""3y"":""263"",""5y"":""458"",""10y"":""1021""}","[{""label"":""management_fee"",""value"":""0.385""},{""label"":""trustee_fee"",""value"":""0.020""},{""label"":""admin_fee"",""value"":""0.015""}]","[14,31]",detail_table_cross_validated,0.7,"[상세표 보강] [(6, '0.400'), (7, '0.385'), (8, '0.020'), (9, '0.015')]"
FUND000025,KR5127450217,C-W,CLASS000324,EXACT_NORMALIZED_MATCH,"수수료미징구-오프라인-랩,금전신탁",미징구,오프라인,금전신탁,False,"일임형 종합자산관리 계좌, 특정금전신탁",없음,없음,없음,,0.4200,0.000,-,0.420,"{""1y"":""43"",""2y"":""88"",""3y"":""135"",""5y"":""236"",""10y"":""533""}","[{""label"":""management_fee"",""value"":""0.385""},{""label"":""trustee_fee"",""value"":""0.020""},{""label"":""admin_fee"",""value"":""0.015""}]","[14,31]",detail_table_cross_validated,0.7,"[상세표 보강] [(6, '0.000'), (7, '0.385'), (8, '0.020'), (9, '0.015')]"
FUND000025,KR5127450217,C-퇴직,CLASS000329,EXACT_NORMALIZED_MATCH,수수료미징구-오프라인-퇴직연금,미징구,오프라인,퇴직연금,True,퇴직연금용,없음,없음,없음,,1.1200,0.700,-,1.120,"{""1y"":""115"",""2y"":""233"",""3y"":""357"",""5y"":""619"",""10y"":""1370""}","[{""label"":""management_fee"",""value"":""0.385""},{""label"":""trustee_fee"",""value"":""0.020""},{""label"":""admin_fee"",""value"":""0.015""}]","[14,31]",detail_table_cross_validated,0.7,"[상세표 보강] [(6, '0.700'), (7, '0.385'), (8, '0.020'), (9, '0.015')]"
FUND000025,KR5127450217,C-퇴직e,CLASS000330,EXACT_NORMALIZED_MATCH,수수료미징구-온라인-퇴직연금,미징구,온라인,퇴직연금,True,온라인 가입 퇴직연금용,없음,없음,없음,,0.7700,0.350,-,0.773,"{""1y"":""79"",""2y"":""162"",""3y"":""248"",""5y"":""431"",""10y"":""963""}","[{""label"":""management_fee"",""value"":""0.385""},{""label"":""trustee_fee"",""value"":""0.020""},{""label"":""admin_fee"",""value"":""0.015""}]","[14,31]",detail_table_cross_validated,0.7,"[상세표 보강] [(6, '0.350'), (7, '0.385'), (8, '0.020'), (9, '0.015')]"
FUND000025,KR5127450217,S,CLASS000325,EXACT_NORMALIZED_MATCH,수수료후취-온라인슈퍼,후취,온라인슈퍼,,True,공동판매채널 온라인 가입,없음,없음,없음,,0.7200,0.300,-,0.720,"{""1y"":""74"",""2y"":""151"",""3y"":""231"",""5y"":""402"",""10y"":""900""}","[{""label"":""management_fee"",""value"":""0.385""},{""label"":""trustee_fee"",""value"":""0.020""},{""label"":""admin_fee"",""value"":""0.015""}]","[14,31]",detail_table_cross_validated,0.7,"[상세표 보강] [(6, '0.300'), (7, '0.385'), (8, '0.020'), (9, '0.015')]"
FUND000025,KR5127450217,S-P,CLASS000328,EXACT_NORMALIZED_MATCH,수수료미징구-온라인슈퍼-개인연금,미징구,온라인슈퍼,개인연금,True,운용사 공동판매채널 온라인의 연금저축용,없음,없음,없음,,0.6600,0.240,-,0.660,"{""1y"":""68"",""2y"":""138"",""3y"":""212"",""5y"":""369"",""10y"":""827""}","[{""label"":""management_fee"",""value"":""0.385""},{""label"":""trustee_fee"",""value"":""0.020""},{""label"":""admin_fee"",""value"":""0.015""}]","[14,31]",detail_table_cross_validated,0.7,"[상세표 보강] [(6, '0.240'), (7, '0.385'), (8, '0.020'), (9, '0.015')]"
FUND000026,KR5127450473,A,CLASS000333,EXACT_NORMALIZED_MATCH,수수료선취-오프라인,선취,오프라인,,True,제한없음,납입금액의 1.0% 이내,없음,없음,없음,1.320,0.560,1.420,1.322,"{""1y"":""234"",""2y"":""372"",""3y"":""516"",""5y"":""819"",""10y"":""1684""}","[{""label"":""management_fee"",""value"":""0.715""},{""label"":""trustee_fee"",""value"":""0.030""},{""label"":""admin_fee"",""value"":""0.015""}]","[5,14]",cell_grid,1.0,"클래스명: 수수료선취- 오프라인(A) | 납입금액의 1.0% 이내 납입금액의 1.0% 이내 1.320 0.560 1.420 1.322 234 372 516 819 1,684"
FUND000026,KR5127450473,A-E,CLASS000334,EXACT_NORMALIZED_MATCH,수수료선취-온라인,선취,온라인,,True,온라인 가입,납입금액의 0.5% 이내,없음,없음,없음,1.040,0.280,1.140,1.041,"{""1y"":""156"",""2y"":""266"",""3y"":""380"",""5y"":""623"",""10y"":""1322""}","[{""label"":""management_fee"",""value"":""0.715""},{""label"":""trustee_fee"",""value"":""0.030""},{""label"":""admin_fee"",""value"":""0.015""}]","[5,14]",cell_grid,1.0,"클래스명: 수수료선취- 온라인(A-E) 투자비용 | 납입금액의 0.5% 이내 납입금액의 0.5% 이내 1.040 0.280 1.140 1.041 156 266 380 623 1,322"
FUND000026,KR5127450473,A-G,CLASS000335,EXACT_NORMALIZED_MATCH,수수료선취-오프라인-무권유저비용,선취,오프라인,,True,판매회사 등 투자권유 없이 가입,납입금액의 0.7% 이내,없음,없음,없음,1.1520,0.392,-,1.152,"{""1y"":""187"",""2y"":""308"",""3y"":""434"",""5y"":""702"",""10y"":""1467""}","[{""label"":""management_fee"",""value"":""0.715""},{""label"":""trustee_fee"",""value"":""0.030""},{""label"":""admin_fee"",""value"":""0.015""}]","[14,31]",detail_table_cross_validated,0.7,"[상세표 보강] [(6, '0.392'), (7, '0.715'), (8, '0.030'), (9, '0.015')]"
FUND000026,KR5127450473,C,CLASS000336,EXACT_NORMALIZED_MATCH,수수료미징구-오프라인,미징구,오프라인,,True,제한없음,없음,없음,없음,없음,1.660,0.900,1.600,1.660,"{""1y"":""169"",""2y"":""344"",""3y"":""524"",""5y"":""904"",""10y"":""1973""}","[{""label"":""management_fee"",""value"":""0.715""},{""label"":""trustee_fee"",""value"":""0.030""},{""label"":""admin_fee"",""value"":""0.015""}]","[5,14]",cell_grid,1.0,"클래스명: 수수료미징구- 오프라인(C) | 없음 없음 1.660 0.900 1.600 1.660 169 344 524 904 1,973"
FUND000026,KR5127450473,C-E,CLASS000337,EXACT_NORMALIZED_MATCH,수수료미징구-온라인,미징구,온라인,,True,온라인 가입,없음,없음,없음,없음,1.210,0.450,1.180,1.211,"{""1y"":""124"",""2y"":""252"",""3y"":""385"",""5y"":""668"",""10y"":""1474""}","[{""label"":""management_fee"",""value"":""0.715""},{""label"":""trustee_fee"",""value"":""0.030""},{""label"":""admin_fee"",""value"":""0.015""}]","[5,14]",cell_grid,1.0,"클래스명: 수수료미징구- 온라인(C-E) | 없음 없음 1.210 0.450 1.180 1.211 124 252 385 668 1,474"
FUND000026,KR5127450473,C-F,CLASS000339,EXACT_NORMALIZED_MATCH,수수료미징구-오프라인-기관,미징구,오프라인,,False,"펀드, 기관투자자 등",없음,없음,없음,없음,0.7900,0.030,-,0.793,"{""1y"":""81"",""2y"":""166"",""3y"":""254"",""5y"":""442"",""10y"":""987""}","[{""label"":""management_fee"",""value"":""0.715""},{""label"":""trustee_fee"",""value"":""0.030""},{""label"":""admin_fee"",""value"":""0.015""}]","[14,31]",detail_table_cross_validated,0.7,"[상세표 보강] [(6, '0.030'), (7, '0.715'), (8, '0.030'), (9, '0.015')]"
FUND000026,KR5127450473,C-G,CLASS000338,EXACT_NORMALIZED_MATCH,수수료미징구-오프라인-무권유저비용,미징구,오프라인,,True,판매회사 등 투자권유 없이 가입,없음,없음,없음,없음,1.3900,0.630,-,1.390,"{""1y"":""142"",""2y"":""289"",""3y"":""441"",""5y"":""763"",""10y"":""1676""}","[{""label"":""management_fee"",""value"":""0.715""},{""label"":""trustee_fee"",""value"":""0.030""},{""label"":""admin_fee"",""value"":""0.015""}]","[14,31]",detail_table_cross_validated,0.7,"[상세표 보강] [(6, '0.630'), (7, '0.715'), (8, '0.030'), (9, '0.015')]"
FUND000026,KR5127450473,C-P,CLASS000343,EXACT_NORMALIZED_MATCH,수수료미징구-오프라인-개인연금,미징구,오프라인,개인연금,True,연금저축용,없음,없음,없음,없음,1.5250,0.765,-,1.525,"{""1y"":""156"",""2y"":""316"",""3y"":""483"",""5y"":""834"",""10y"":""1825""}","[{""label"":""management_fee"",""value"":""0.715""},{""label"":""trustee_fee"",""value"":""0.030""},{""label"":""admin_fee"",""value"":""0.015""}]","[14,31]",detail_table_cross_validated,0.7,"[상세표 보강] [(6, '0.765'), (7, '0.715'), (8, '0.030'), (9, '0.015')]"
FUND000026,KR5127450473,C-Pe,CLASS000344,EXACT_NORMALIZED_MATCH,수수료미징구-온라인-개인연금,미징구,온라인,개인연금,True,온라인 가입 연금저축용,없음,없음,없음,없음,1.1420,0.382,-,1.144,"{""1y"":""117"",""2y"":""238"",""3y"":""364"",""5y"":""632"",""10y"":""1397""}","[{""label"":""management_fee"",""value"":""0.715""},{""label"":""trustee_fee"",""value"":""0.030""},{""label"":""admin_fee"",""value"":""0.015""}]","[14,31]",detail_table_cross_validated,0.7,"[상세표 보강] [(6, '0.382'), (7, '0.715'), (8, '0.030'), (9, '0.015')]"
FUND000026,KR5127450473,C-W,CLASS000340,EXACT_NORMALIZED_MATCH,"수수료미징구-오프라인-랩,금전신탁",미징구,오프라인,금전신탁,False,"일임형 종합자산관리 계좌, 특정금전신탁",없음,없음,없음,없음,0.7600,0.000,-,0.760,"{""1y"":""78"",""2y"":""159"",""3y"":""243"",""5y"":""424"",""10y"":""948""}","[{""label"":""management_fee"",""value"":""0.715""},{""label"":""trustee_fee"",""value"":""0.030""},{""label"":""admin_fee"",""value"":""0.015""}]","[14,31]",detail_table_cross_validated,0.7,"[상세표 보강] [(6, '0.000'), (7, '0.715'), (8, '0.030'), (9, '0.015')]"
FUND000026,KR5127450473,C-퇴직,CLASS000345,EXACT_NORMALIZED_MATCH,수수료미징구-오프라인-퇴직연금,미징구,오프라인,퇴직연금,True,퇴직연금용,없음,없음,없음,없음,1.4800,0.720,-,1.481,"{""1y"":""151"",""2y"":""307"",""3y"":""469"",""5y"":""811"",""10y"":""1777""}","[{""label"":""management_fee"",""value"":""0.715""},{""label"":""trustee_fee"",""value"":""0.030""},{""label"":""admin_fee"",""value"":""0.015""}]","[14,31]",detail_table_cross_validated,0.7,"[상세표 보강] [(6, '0.720'), (7, '0.715'), (8, '0.030'), (9, '0.015')]"
FUND000026,KR5127450473,C-퇴직e,CLASS000346,EXACT_NORMALIZED_MATCH,수수료미징구-온라인-퇴직연금,미징구,온라인,퇴직연금,True,온라인 가입 퇴직연금용,없음,없음,없음,없음,1.1200,0.360,-,1.125,"{""1y"":""115"",""2y"":""234"",""3y"":""358"",""5y"":""621"",""10y"":""1376""}","[{""label"":""management_fee"",""value"":""0.715""},{""label"":""trustee_fee"",""value"":""0.030""},{""label"":""admin_fee"",""value"":""0.015""}]","[14,31]",detail_table_cross_validated,0.7,"[상세표 보강] [(6, '0.360'), (7, '0.715'), (8, '0.030'), (9, '0.015')]"
FUND000026,KR5127450473,S,CLASS000341,EXACT_NORMALIZED_MATCH,수수료후취-온라인슈퍼,후취,온라인슈퍼,,True,,없음,없음,없음,없음,1.0300,0.270,-,1.030,"{""1y"":""105"",""2y"":""215"",""3y"":""328"",""5y"":""570"",""10y"":""1266""}","[{""label"":""management_fee"",""value"":""0.715""},{""label"":""trustee_fee"",""value"":""0.030""},{""label"":""admin_fee"",""value"":""0.015""}]","[14,31]",detail_table_cross_validated,0.7,"[상세표 보강] [(6, '0.270'), (7, '0.715'), (8, '0.030'), (9, '0.015')]"
FUND000026,KR5127450473,S-P,CLASS000342,EXACT_NORMALIZED_MATCH,수수료미징구-온라인슈퍼-개인연금,미징구,온라인슈퍼,개인연금,True,운용사 공동판매채널 온라인의 연금저축용,없음,없음,없음,없음,0.9760,0.216,-,0.976,"{""1y"":""100"",""2y"":""204"",""3y"":""312"",""5y"":""541"",""10y"":""1203""}","[{""label"":""management_fee"",""value"":""0.715""},{""label"":""trustee_fee"",""value"":""0.030""},{""label"":""admin_fee"",""value"":""0.015""}]","[14,31]",detail_table_cross_validated,0.7,"[상세표 보강] [(6, '0.216'), (7, '0.715'), (8, '0.030'), (9, '0.015')]"
FUND000026,KR5127450473,S-퇴직,CLASS000347,EXACT_NORMALIZED_MATCH,수수료미징구-온라인슈퍼-퇴직연금,미징구,온라인슈퍼,퇴직연금,True,운용사 공동판매채널 온라인의 퇴직연금용,없음,없음,없음,없음,0.9660,0.206,-,0.966,"{""1y"":""99"",""2y"":""202"",""3y"":""308"",""5y"":""536"",""10y"":""1191""}","[{""label"":""management_fee"",""value"":""0.715""},{""label"":""trustee_fee"",""value"":""0.030""},{""label"":""admin_fee"",""value"":""0.015""}]","[14,31]",detail_table_cross_validated,0.7,"[상세표 보강] [(6, '0.206'), (7, '0.715'), (8, '0.030'), (9, '0.015')]"
FUND000036,KR5129420025,A,CLASS000494,EXACT_NORMALIZED_MATCH,수수료선취-오프라인,선취,오프라인,,True,,0.2%,없음,없음,없음,0.107,0.01,0.34,0.1165,"{""1y"":""32"",""2y"":""44"",""3y"":""58"",""5y"":""86"",""10y"":""170""}","[{""label"":""management_fee"",""value"":""0.07""},{""label"":""trustee_fee"",""value"":""0.015""},{""label"":""admin_fee"",""value"":""0.012""},{""label"":""other_expense"",""value"":""0.0023""},{""label"":""transaction_cost"",""value"":""0.0039""}]","[6,49]",cell_grid,1.0,클래스명: 수수료선취- 투자비용 오프라인(A) | 납입금액의 0.2% 수수료선취- 오프라인(A) 납입금액의 0.2% 0.107 0.01 0.34 0.1165 32 44 58 86 170
FUND000036,KR5129420025,A-e,CLASS000495,EXACT_NORMALIZED_MATCH,수수료선취-온라인,선취,온라인,,True,,0.1% 이하1),없음,없음,없음,0.102,0.005,0.25,0.1116,"{""1y"":""21"",""2y"":""33"",""3y"":""46"",""5y"":""73"",""10y"":""154""}","[{""label"":""management_fee"",""value"":""0.07""},{""label"":""trustee_fee"",""value"":""0.015""},{""label"":""admin_fee"",""value"":""0.012""},{""label"":""other_expense"",""value"":""0.0023""},{""label"":""transaction_cost"",""value"":""0.0039""}]","[6,49]",cell_grid,1.0,클래스명: 수수료선취- 온라인(A-e) | 납입금액의 0.1% 이하 수수료선취- 온라인(A-e) 납입금액의 0.1% 이하 0.102 0.005 0.25 0.1116 21 33 46 73 154
FUND000036,KR5129420025,A-u,CLASS000496,EXACT_NORMALIZED_MATCH,수수료선취-오프라인-전환가능,선취,오프라인,,True,,1.0% 이하1),없음,없음,없음,0.195,0.098,-,0.2021,"{""1y"":""121"",""2y"":""142"",""3y"":""165"",""5y"":""188"",""10y"":""213""}","[{""label"":""management_fee"",""value"":""0.07""},{""label"":""trustee_fee"",""value"":""0.015""},{""label"":""admin_fee"",""value"":""0.012""},{""label"":""transaction_cost"",""value"":""0.0048""}]","[49,51]",detail_table_cross_validated,0.7,"[상세표 보강] [(1, '0.07'), (3, '0.098'), (4, '0.015'), (7, '0.012'), (8, '0.195'), (10, '0.1950'), (12, '0.2021'), (14, '0.0048')]"
FUND000036,KR5129420025,A-u2,CLASS000497,EXACT_NORMALIZED_MATCH,수수료선취-오프라인-전환가능,선취,오프라인,,True,,1.0% 이하1),없음,없음,없음,0.187,0.090,-,0.1942,"{""1y"":""120"",""2y"":""140"",""3y"":""162"",""5y"":""185"",""10y"":""209""}","[{""label"":""management_fee"",""value"":""0.07""},{""label"":""trustee_fee"",""value"":""0.015""},{""label"":""admin_fee"",""value"":""0.012""},{""label"":""transaction_cost"",""value"":""0.0039""}]","[49,51]",detail_table_cross_validated,0.7,"[상세표 보강] [(1, '0.07'), (3, '0.090'), (4, '0.015'), (7, '0.012'), (8, '0.187'), (10, '0.1870'), (12, '0.1942'), (14, '0.0039')]"
FUND000036,KR5129420025,AG,CLASS000507,EXACT_NORMALIZED_MATCH,수수료선취-오프라인-무권유저비용,선취,오프라인,,True,,0.15% 이하1),없음,없음,없음,0.105,0.008,-,0.1050,"{""1y"":""26"",""2y"":""37"",""3y"":""49"",""5y"":""74"",""10y"":""150""}","[{""label"":""management_fee"",""value"":""0.07""},{""label"":""trustee_fee"",""value"":""0.015""},{""label"":""admin_fee"",""value"":""0.012""}]","[50,51]",detail_table_cross_validated,0.7,"[상세표 보강] [(1, '0.07'), (2, '0.008'), (3, '0.015'), (4, '0.012'), (5, '0.105'), (7, '0.1050'), (9, '0.1050')]"
FUND000036,KR5129420025,C,CLASS000498,EXACT_NORMALIZED_MATCH,수수료미징구-오프라인,미징구,오프라인,,True,,없음,없음,없음,없음,0.247,0.15,0.39,0.2565,"{""1y"":""26"",""2y"":""54"",""3y"":""83"",""5y"":""145"",""10y"":""331""}","[{""label"":""management_fee"",""value"":""0.07""},{""label"":""trustee_fee"",""value"":""0.015""},{""label"":""admin_fee"",""value"":""0.012""},{""label"":""other_expense"",""value"":""0.0023""},{""label"":""transaction_cost"",""value"":""0.0039""}]","[6,49]",cell_grid,1.0,클래스명: 수수료미징구- 오프라인(C) | 없음 수수료미징구- 오프라인(C) 없음 0.247 0.15 0.39 0.2565 26 54 83 145 331
FUND000036,KR5129420025,C-P(연금저축),,NEW_CLASS,수수료미징구-오프라인-개인연금,미징구,오프라인,개인연금,True,,없음,없음,없음,없음,0.207,0.110,-,0.2165,"{""1y"":""22"",""2y"":""45"",""3y"":""70"",""5y"":""123"",""10y"":""279""}","[{""label"":""management_fee"",""value"":""0.07""},{""label"":""trustee_fee"",""value"":""0.015""},{""label"":""admin_fee"",""value"":""0.012""},{""label"":""other_expense"",""value"":""0.0023""},{""label"":""transaction_cost"",""value"":""0.0039""}]","[49,51]",detail_table_cross_validated,0.7,"[상세표 보강] [(1, '0.07'), (3, '0.110'), (4, '0.015'), (7, '0.012'), (8, '0.207'), (9, '0.0023'), (10, '0.2093'), (12, '0.2165'), (14, '0.0039')]"
FUND000036,KR5129420025,C-Pe(연금저축),,NEW_CLASS,수수료미징구-온라인-개인연금,미징구,온라인,개인연금,True,,없음,없음,없음,없음,0.152,0.055,-,0.1616,"{""1y"":""17"",""2y"":""34"",""3y"":""52"",""5y"":""92"",""10y"":""208""}","[{""label"":""management_fee"",""value"":""0.07""},{""label"":""trustee_fee"",""value"":""0.015""},{""label"":""admin_fee"",""value"":""0.012""},{""label"":""other_expense"",""value"":""0.0024""},{""label"":""transaction_cost"",""value"":""0.0039""}]","[50,51]",detail_table_cross_validated,0.7,"[상세표 보강] [(1, '0.07'), (2, '0.055'), (3, '0.015'), (4, '0.012'), (5, '0.152'), (6, '0.0024'), (7, '0.1544'), (9, '0.1616'), (10, '0.0039')]"
FUND000036,KR5129420025,C-Pu(연금저축),,NEW_CLASS,수수료미징구-오프라인-전환가능,미징구,오프라인,개인연금,True,,없음,없음,없음,없음,0.182,0.085,-,0.1892,"{""1y"":""19"",""2y"":""40"",""3y"":""61"",""5y"":""107"",""10y"":""244""}","[{""label"":""management_fee"",""value"":""0.07""},{""label"":""trustee_fee"",""value"":""0.015""},{""label"":""admin_fee"",""value"":""0.012""},{""label"":""transaction_cost"",""value"":""0.0038""}]","[50,51]",detail_table_cross_validated,0.7,"[상세표 보강] [(1, '0.07'), (2, '0.085'), (3, '0.015'), (4, '0.012'), (5, '0.182'), (7, '0.1820'), (9, '0.1892'), (10, '0.0038')]"
FUND000036,KR5129420025,C-RP(퇴직연금),,NEW_CLASS,수수료미징구-오프라인-퇴직연금,미징구,오프라인,퇴직연금,True,,없음,없음,없음,없음,0.197,0.100,-,0.2065,"{""1y"":""21"",""2y"":""43"",""3y"":""67"",""5y"":""117"",""10y"":""266""}","[{""label"":""management_fee"",""value"":""0.07""},{""label"":""trustee_fee"",""value"":""0.015""},{""label"":""admin_fee"",""value"":""0.012""},{""label"":""other_expense"",""value"":""0.0023""},{""label"":""transaction_cost"",""value"":""0.0039""}]","[50,51]",detail_table_cross_validated,0.7,"[상세표 보강] [(1, '0.07'), (2, '0.100'), (3, '0.015'), (4, '0.012'), (5, '0.197'), (6, '0.0023'), (7, '0.1993'), (9, '0.2065'), (10, '0.0039')]"
FUND000036,KR5129420025,C-RPe(퇴직연금),,NEW_CLASS,수수료미징구-온라인-퇴직연금,미징구,온라인,퇴직연금,True,,없음,없음,없음,없음,0.147,0.050,-,0.1566,"{""1y"":""16"",""2y"":""33"",""3y"":""51"",""5y"":""89"",""10y"":""202""}","[{""label"":""management_fee"",""value"":""0.07""},{""label"":""trustee_fee"",""value"":""0.015""},{""label"":""admin_fee"",""value"":""0.012""},{""label"":""other_expense"",""value"":""0.0024""},{""label"":""transaction_cost"",""value"":""0.0039""}]","[50,51]",detail_table_cross_validated,0.7,"[상세표 보강] [(1, '0.07'), (2, '0.050'), (3, '0.015'), (4, '0.012'), (5, '0.147'), (6, '0.0024'), (7, '0.1494'), (9, '0.1566'), (10, '0.0039')]"
FUND000036,KR5129420025,C-e,CLASS000499,EXACT_NORMALIZED_MATCH,수수료미징구-온라인,미징구,온라인,,True,,없음,없음,없음,없음,0.172,0.075,0.25,0.1815,"{""1y"":""19"",""2y"":""38"",""3y"":""59"",""5y"":""103"",""10y"":""234""}","[{""label"":""management_fee"",""value"":""0.07""},{""label"":""trustee_fee"",""value"":""0.015""},{""label"":""admin_fee"",""value"":""0.012""},{""label"":""other_expense"",""value"":""0.0023""},{""label"":""transaction_cost"",""value"":""0.0039""}]","[6,49]",cell_grid,1.0,클래스명: 수수료미징구- 온라인(C-e) | 없음 수수료미징구- 온라인(C-e) 없음 0.172 0.075 0.25 0.1815 19 38 59 103 234
FUND000036,KR5129420025,C-w,CLASS000505,EXACT_NORMALIZED_MATCH,수수료미징구-오프라인-랩,미징구,오프라인,,False,,없음,없음,없음,없음,0.097,0.000,-,0.1065,"{""1y"":""11"",""2y"":""22"",""3y"":""34"",""5y"":""60"",""10y"":""137""}","[{""label"":""management_fee"",""value"":""0.07""},{""label"":""trustee_fee"",""value"":""0.015""},{""label"":""admin_fee"",""value"":""0.012""},{""label"":""other_expense"",""value"":""0.0023""},{""label"":""transaction_cost"",""value"":""0.0039""}]","[50,49,51]",detail_table_cross_validated,0.7,"[상세표 보강] [(1, '0.07'), (2, '0.000'), (3, '0.015'), (4, '0.012'), (5, '0.097'), (6, '0.0023'), (7, '0.0993'), (9, '0.1065'), (10, '0.0039')]"
FUND000036,KR5129420025,CG,CLASS000508,EXACT_NORMALIZED_MATCH,수수료미징구-오프라인-무권유저비용,미징구,오프라인,,True,,없음,없음,없음,없음,0.177,0.080,-,0.1842,"{""1y"":""19"",""2y"":""39"",""3y"":""60"",""5y"":""104"",""10y"":""237""}","[{""label"":""management_fee"",""value"":""0.07""},{""label"":""trustee_fee"",""value"":""0.015""},{""label"":""admin_fee"",""value"":""0.012""},{""label"":""transaction_cost"",""value"":""0.0039""}]","[50,49,51]",detail_table_cross_validated,0.7,"[상세표 보강] [(1, '0.07'), (2, '0.080'), (3, '0.015'), (4, '0.012'), (5, '0.177'), (7, '0.1770'), (9, '0.1842'), (10, '0.0039')]"
FUND000036,KR5129420025,I,CLASS000506,EXACT_NORMALIZED_MATCH,"수수료미징구-오프라인-펀드등,고액",미징구,오프라인,,False,,없음,없음,없음,없음,0.127,0.030,-,0.1365,"{""1y"":""14"",""2y"":""29"",""3y"":""44"",""5y"":""77"",""10y"":""176""}","[{""label"":""management_fee"",""value"":""0.07""},{""label"":""trustee_fee"",""value"":""0.015""},{""label"":""admin_fee"",""value"":""0.012""},{""label"":""other_expense"",""value"":""0.0023""},{""label"":""transaction_cost"",""value"":""0.0039""}]","[50,49,51]",detail_table_cross_validated,0.7,"[상세표 보강] [(1, '0.07'), (2, '0.030'), (3, '0.015'), (4, '0.012'), (5, '0.127'), (6, '0.0023'), (7, '0.1293'), (9, '0.1365'), (10, '0.0039')]"
